,year,size_acres
97936,1996,1.0
97937,1996,0.3
97938,1996,3.0
97939,1996,1.0
97940,1996,1.0
97941,1996,1.0
97942,1996,0.2
97943,1996,2.0
97944,1996,5.0
97945,1996,1.0
97946,1996,1.0
97947,2003,0.2
97948,2003,0.3
97949,2003,0.1
97950,2003,1.5
97951,2003,6.0
97952,2003,0.1
97953,2003,0.1
97954,2003,0.1
97955,2003,1.5
97956,1995,0.1
97957,1995,166.0
97958,1995,0.1
97959,1995,0.1
97960,1995,0.1
97961,1995,1.0
97962,1995,0.1
97963,1995,0.1
97964,1995,0.1
97965,1995,0.3
97966,1995,0.1
97967,1995,0.1
97968,1995,14.0
97969,1995,0.1
97970,1995,0.1
97971,1995,0.3
97972,1995,0.2
97973,1995,0.2
97974,1995,1.0
97975,1995,0.1
97976,1995,0.2
97977,1995,0.1
97978,1995,0.1
97979,1995,0.1
97980,1995,2.0
97981,1995,1.0
97982,1995,0.1
97983,1996,0.5
97984,1996,3.0
97985,1996,3.0
97986,1996,0.5
97987,1996,0.3
97988,1996,0.1
97989,1996,0.1
97990,1996,0.1
97991,1996,0.1
97992,1996,0.3
97993,1996,1.0
97994,1996,5.0
97995,1996,0.5
97996,1996,0.1
97997,1996,0.5
97998,1996,3.0
97999,1996,0.1
98000,1996,13.0
98001,1996,4.0
98002,1996,0.1
98003,1996,0.1
98004,1996,0.3
98005,1996,2.0
98006,1996,3.0
98007,1996,0.2
98008,1996,0.1
98009,1996,0.2
98010,1996,5.0
98011,1996,0.1
98012,1996,0.1
98013,1996,0.2
98014,1996,0.3
98015,1996,0.1
98016,1996,0.1
98017,1996,0.1
98018,1996,240.0
98019,1996,5.0
98020,1996,1.0
98021,1996,0.1
98022,1996,5.0
98023,1996,0.1
98024,1996,5.0
98025,1996,0.1
98026,1996,5.0
98027,1996,0.1
98028,1996,2.0
98029,1996,1.0
98030,1996,2.0
98031,1996,4.0
98032,1996,1.0
98033,1996,0.1
98034,1996,0.2
98035,1996,0.5
98036,1996,1.0
98037,2003,3.0
98038,2003,0.5
98039,2003,0.5
98040,2003,0.1
98041,2003,0.1
98042,2003,0.1
98043,2003,0.1
98044,2003,0.1
98045,2003,0.1
98046,1996,1.3
98047,1996,0.5
98048,1996,2.0
98049,1996,0.1
98050,1996,0.1
98051,1996,0.1
98052,1996,0.1
98053,1996,0.1
98054,1996,0.1
98055,1996,1.0
98056,1996,4.0
98057,1996,0.1
98058,1996,0.2
98059,1996,2.0
98060,1996,0.1
98061,1996,0.1
98062,1996,1.0
98063,1996,5.0
98064,1996,1.0
98065,1996,0.2
98066,1996,0.1
98067,1996,0.3
98068,1996,0.5
98069,1996,2.0
98070,1996,25.0
98071,1996,10.0
98072,1996,2.0
98073,1996,0.1
98074,1996,3.0
98075,1996,1.0
98076,1996,0.1
98077,1996,0.1
98078,1996,0.1
98079,1996,0.1
98080,1996,0.5
98081,1996,3.0
98082,1996,3.0
98083,1996,1.0
98084,1996,2.0
98085,1996,5.0
98086,1996,5.0
98087,1996,0.1
98088,1996,0.1
98089,1996,5.0
98090,1996,0.5
98091,1996,0.3
98092,1996,3.0
98093,1996,0.5
98094,1996,5.0
98095,1996,1.0
98096,1997,2.0
98097,1997,1.0
98098,1997,0.1
98099,1997,0.3
98100,1997,76.0
98101,1997,0.1
98102,1997,1.0
98103,1997,0.5
98104,1997,0.1
98105,1997,0.1
98106,1997,0.1
98107,1997,0.1
98108,1997,0.1
98109,1997,0.1
98110,1997,0.1
98111,1997,0.5
98112,1997,0.3
98113,1997,1.0
98114,1997,7.0
98115,1997,0.1
98116,1997,0.1
98117,1997,0.3
98118,1997,0.1
98119,1997,0.1
98120,1997,2.0
98121,1997,0.2
98122,1997,0.5
98123,1997,0.1
98124,1997,1.0
98125,1997,0.2
98126,1997,0.1
98127,1997,0.1
98128,1997,0.1
98129,1997,0.2
98130,1997,0.1
98131,1997,10.0
98132,1997,0.2
98133,2003,7.0
98134,2003,1.0
98135,2003,1.0
98136,2003,0.3
98137,2003,8.0
98138,2003,0.1
98139,2003,60.0
98140,2003,0.3
98141,2003,3.0
98142,1996,1.0
98143,1996,0.3
98144,1996,0.2
98145,1996,1.0
98146,1996,1.0
98147,1996,0.1
98148,1996,0.1
98149,1996,0.2
98150,1996,2.0
98151,1996,2.0
98152,1996,0.1
98153,1996,2.0
98154,1996,1.0
98155,1997,1.0
98156,1997,1.0
98157,1997,1.0
98158,1997,20.0
98159,1997,0.3
98160,1997,0.1
98161,1997,0.1
98162,1997,0.1
98163,1997,1.0
98164,1997,101.0
98165,1997,1.0
98166,1997,0.1
98167,1997,0.5
98168,1997,12.0
98169,1997,2.0
98170,1997,0.1
98171,1997,0.5
98172,1997,0.1
98173,1997,0.1
98174,1997,0.1
98175,1997,1.0
98176,1997,0.1
98177,1997,1.0
98178,1997,0.1
98179,1997,16.0
98180,1997,0.1
98181,1997,0.1
98182,1997,2.0
98183,1997,0.1
98184,1997,0.3
98185,1997,75.0
98186,1997,75.0
98187,1997,0.1
98188,1997,0.3
98189,1997,0.1
98190,1997,0.1
98191,1997,1.0
98192,1997,0.2
98193,1997,8.0
98194,1997,0.3
98195,1997,0.3
98196,1997,0.3
98197,1997,0.1
98198,1997,3.5
98199,1997,2.0
98200,1997,0.3
98201,1997,0.1
98202,1997,0.1
98203,1997,0.1
98204,1997,3.0
98205,1998,1.0
98206,1998,0.1
98207,1998,0.1
98208,1998,0.1
98209,1998,0.3
98210,1998,0.1
98211,1998,0.1
98212,1998,0.1
98213,1998,2.0
98214,1998,0.2
98215,1998,4.0
98216,1998,0.5
98217,1998,0.1
98218,1998,16.0
98219,1998,0.1
98220,1998,0.1
98221,1998,0.1
98222,1998,0.5
98223,1998,0.1
98224,2003,0.1
98225,2003,3.0
98226,2003,0.1
98227,2003,15.0
98228,2003,0.1
98229,2003,100.0
98230,2003,0.1
98231,2003,1.0
98232,1997,2.0
98233,1997,2.0
98234,1997,0.1
98235,1997,1.0
98236,1997,9.0
98237,1997,1.0
98238,1997,0.1
98239,1997,1.0
98240,1997,0.4
98241,1997,2.0
98242,1997,0.2
98243,1997,0.3
98244,1997,5.0
98245,1997,1.0
98246,1997,0.2
98247,1997,0.1
98248,1997,0.2
98249,1997,0.5
98250,1997,0.1
98251,1997,0.1
98252,1997,2.0
98253,1997,0.5
98254,1997,0.2
98255,1997,0.1
98256,1997,1.0
98257,1997,5.0
98258,1997,0.2
98259,1997,1.0
98260,1997,32.0
98261,1997,0.3
98262,1997,2.0
98263,1997,0.1
98264,1997,0.3
98265,1997,0.2
98266,1997,1.0
98267,1997,0.2
98268,1997,0.3
98269,1998,0.1
98270,1998,0.1
98271,1998,0.3
98272,1998,0.1
98273,1998,0.1
98274,1998,0.1
98275,1998,0.1
98276,1998,0.2
98277,1998,1.0
98278,1998,0.1
98279,1998,0.1
98280,1998,0.1
98281,1998,8.0
98282,1998,0.1
98283,1998,0.1
98284,1998,0.1
98285,1998,16.0
98286,1998,0.1
98287,1998,0.1
98288,1998,1.0
98289,1998,0.5
98290,1998,0.2
98291,1998,1.0
98292,1998,4.0
98293,1998,0.2
98294,1998,1.0
98295,1998,1.0
98296,1998,0.1
98297,1998,0.1
98298,1998,0.1
98299,1998,0.1
98300,1998,1.0
98301,1998,1.0
98302,1998,0.5
98303,1998,1.0
98304,1998,0.1
98305,1998,0.2
98306,1998,2.0
98307,1998,8.0
98308,1999,0.3
98309,1999,0.1
98310,1999,0.4
98311,1999,0.1
98312,1999,0.1
98313,2003,7.0
98314,2003,5.0
98315,2003,0.2
98316,2003,5.0
98317,2003,0.1
98318,2003,3.0
98319,2003,0.6
98320,2003,1.0
98321,2003,23.0
98322,1998,3.0
98323,1998,1.0
98324,1998,0.5
98325,1998,0.5
98326,1998,0.5
98327,1998,21.0
98328,1998,0.2
98329,1998,55.0
98330,1998,0.1
98331,1998,0.1
98332,1998,0.1
98333,1998,1.0
98334,1998,1.0
98335,1998,0.4
98336,1998,2.0
98337,1998,0.2
98338,1998,0.5
98339,1998,24.0
98340,1999,1.0
98341,1999,0.2
98342,1999,0.2
98343,1999,0.5
98344,1999,0.1
98345,1999,0.1
98346,1999,7.0
98347,1999,0.2
98348,1999,0.3
98349,1999,1.0
98350,1999,0.3
98351,1999,1.0
98352,1999,2.0
98353,1999,1.0
98354,1999,1.0
98355,1999,0.3
98356,1999,0.1
98357,1999,0.3
98358,1999,10.0
98359,1999,4.0
98360,1999,0.1
98361,1999,18.0
98362,1999,2.0
98363,1999,0.2
98364,1999,0.1
98365,1999,0.1
98366,1999,0.2
98367,1999,0.5
98368,1999,0.3
98369,1999,3.0
98370,1999,1.0
98371,1999,1.0
98372,1999,2.0
98373,1999,0.1
98374,1999,0.1
98375,1999,5.0
98376,1999,0.8
98377,1999,0.1
98378,1999,0.3
98379,1999,0.1
98380,1999,5.0
98381,1999,2.0
98382,1999,0.3
98383,1999,0.1
98384,1999,3.0
98385,2003,0.1
98386,2003,0.1
98387,2003,0.3
98388,2003,10.0
98389,2003,0.1
98390,2003,0.1
98391,2003,0.1
98392,2003,0.5
98393,1999,0.3
98394,1999,0.1
98395,1999,0.1
98396,1999,0.1
98397,1999,1.5
98398,1999,2.0
98399,1999,0.3
98400,1999,0.5
98401,1999,0.1
98402,1999,0.1
98403,1999,2.0
98404,1999,2.0
98405,1999,0.1
98406,1999,0.5
98407,1999,0.5
98408,1999,0.2
98409,1999,0.2
98410,1999,1.0
98411,1999,0.2
98412,1999,0.1
98413,1999,0.1
98414,1999,0.4
98415,1999,0.3
98416,1999,0.4
98417,1999,0.3
98418,1999,0.3
98419,1999,0.1
98420,1999,0.1
98421,1999,0.5
98422,1999,0.1
98423,1999,0.1
98424,1999,0.2
98425,1999,0.3
98426,1999,0.1
98427,1999,0.5
98428,1999,1.0
98429,1999,5.0
98430,1999,0.1
98431,1999,0.1
98432,1999,1.0
98433,1999,0.2
98434,1999,0.8
98435,1999,0.1
98436,1999,1.0
98437,1999,10.0
98438,1999,0.3
98439,1999,60.0
98440,1999,1.0
98441,1999,0.1
98442,2007,3.0
98443,2007,6.0
98444,2007,0.3
98445,2007,0.1
98446,2003,1.0
98447,2003,0.8
98448,2003,0.1
98449,2003,0.1
98450,2003,5.0
98451,2003,0.4
98452,2003,1.0
98453,2003,0.3
98454,2003,0.1
98455,2003,0.1
98456,2008,3000.0
98457,2006,0.2
98458,2006,3.0
98459,2006,0.5
98460,2006,2.0
98461,2006,0.3
98462,2008,0.1
98463,2008,2.0
98464,2008,0.3
98465,2008,110.0
98466,2010,0.1
98467,2000,48.0
98468,2000,2.0
98469,2000,104.0
98470,2000,20.0
98471,2000,25.0
98472,2000,0.3
98473,2000,0.2
98474,2000,0.3
98475,2000,1.5
98476,2000,3.0
98477,2000,12.0
98478,2000,33.0
98479,2003,10.0
98480,2003,0.1
98481,2003,2.0
98482,2003,1.0
98483,2003,30.0
98484,2003,0.2
98485,2003,1.0
98486,2003,0.1
98487,2003,134.0
98488,2003,1.0
98489,2008,8.0
98490,2008,0.1
98491,2008,0.3
98492,2008,6.0
98493,2008,5.0
98494,2008,22.0
98495,2008,1.0
98496,2010,3.0
98497,2000,1.0
98498,2000,1.0
98499,2000,1.0
98500,2000,2.0
98501,2000,0.1
98502,2000,4.0
98503,2000,0.5
98504,2000,0.1
98505,2000,1.0
98506,2000,7.0
98507,2000,1.0
98508,2000,3.0
98509,2000,1.0
98510,2000,1.0
98511,2000,25.0
98512,2000,16.0
98513,2000,4.0
98514,2000,3.0
98515,2000,3.0
98516,2000,0.1
98517,2000,254.0
98518,2000,0.2
98519,2000,0.2
98520,2000,5.0
98521,2000,0.5
98522,2000,0.1
98523,2000,20.0
98524,2000,3.0
98525,2000,0.2
98526,2000,0.1
98527,2000,2.0
98528,2000,166.0
98529,2000,0.4
98530,2000,2.0
98531,2000,2.0
98532,2000,1.0
98533,2000,0.1
98534,2000,0.2
98535,2000,0.5
98536,2000,0.1
98537,2000,0.3
98538,2000,20.0
98539,2000,2.0
98540,2000,2.0
98541,2000,0.2
98542,2000,0.2
98543,2000,3.0
98544,2000,0.2
98545,2000,432.0
98546,2000,0.3
98547,2000,9.0
98548,2000,0.5
98549,2000,0.1
98550,2000,2.0
98551,2000,1.0
98552,2003,1.0
98553,2003,4.0
98554,2003,1.0
98555,2003,15.0
98556,2003,1.0
98557,2003,1.0
98558,2003,0.5
98559,2003,0.1
98560,2003,50.0
98561,2003,36.0
98562,2003,1.0
98563,2000,4.0
98564,2000,0.4
98565,2000,0.1
98566,2000,4.0
98567,2000,0.1
98568,2000,2.0
98569,2000,1.0
98570,2000,0.2
98571,2000,0.5
98572,2000,0.1
98573,2000,0.1
98574,2000,1.0
98575,2000,2.0
98576,2000,0.3
98577,2000,0.2
98578,2000,2.0
98579,2000,1.0
98580,2000,0.1
98581,2000,2.0
98582,2000,0.1
98583,2000,11.0
98584,2000,0.1
98585,2000,0.2
98586,2000,2.0
98587,2000,0.2
98588,2000,20.0
98589,2000,2.0
98590,2000,2.0
98591,2000,0.5
98592,2000,15.0
98593,2000,0.5
98594,2000,1.0
98595,2000,3.0
98596,2000,3.0
98597,2000,0.1
98598,2000,0.1
98599,2000,0.2
98600,2000,8.0
98601,2000,2.0
98602,2000,0.3
98603,2000,2.0
98604,2000,1.0
98605,2000,8.0
98606,2000,1.0
98607,2000,1.0
98608,2000,3.0
98609,2000,0.3
98610,2000,0.2
98611,2000,0.5
98612,2000,0.1
98613,2000,0.3
98614,2000,31.0
98615,2000,0.3
98616,2000,0.3
98617,2000,0.3
98618,2000,10.0
98619,2000,6.0
98620,2001,0.1
98621,2001,0.3
98622,2001,0.3
98623,2001,1.0
98624,2001,1.0
98625,2001,1.0
98626,2001,0.3
98627,2001,6.0
98628,2001,5.0
98629,2001,2.0
98630,2001,1.0
98631,2001,1.0
98632,2001,1.0
98633,2001,5.0
98634,2001,0.1
98635,2001,0.2
98636,2001,2.0
98637,2001,2.0
98638,2001,5.0
98639,2001,1.0
98640,2001,10.0
98641,2001,86.0
98642,2003,0.1
98643,2003,3.0
98644,2003,0.2
98645,2003,0.1
98646,2003,1.0
98647,2003,0.1
98648,2003,5.0
98649,2003,7.0
98650,2003,5.0
98651,2003,3.0
98652,2000,0.3
98653,2000,2.0
98654,2000,6.0
98655,2000,2.0
98656,2000,75.0
98657,2000,0.1
98658,2000,25.0
98659,2000,0.4
98660,2000,0.1
98661,2000,9.0
98662,2000,29.0
98663,2000,0.1
98664,2000,0.1
98665,2000,0.1
98666,2000,6.0
98667,2000,2.0
98668,2000,0.1
98669,2000,0.1
98670,2000,0.1
98671,2000,0.2
98672,2000,0.1
98673,2000,5.0
98674,2000,170.0
98675,2000,0.2
98676,2000,1.0
98677,2001,0.1
98678,2001,49.0
98679,2001,3.0
98680,2001,1.0
98681,2001,50.0
98682,2001,0.8
98683,2001,0.1
98684,2001,8.0
98685,2001,2.0
98686,2001,1.0
98687,2001,1.0
98688,2001,1.0
98689,2001,2.0
98690,2001,0.1
98691,2001,80.0
98692,2001,1.0
98693,2001,0.2
98694,2001,1.0
98695,2001,0.5
98696,2001,1.0
98697,2001,2.0
98698,2001,0.3
98699,2001,0.1
98700,2001,0.3
98701,2001,30.0
98702,2001,0.3
98703,2001,8.0
98704,2001,150.0
98705,2001,76.0
98706,2001,4.0
98707,2001,0.1
98708,2001,0.1
98709,2001,1.0
98710,2001,3.0
98711,2001,0.8
98712,2001,4.0
98713,2001,1.0
98714,2001,0.1
98715,2001,1.5
98716,2001,0.1
98717,2001,2.0
98718,2001,0.3
98719,2001,0.5
98720,2001,0.1
98721,2001,0.1
98722,2001,10.0
98723,2001,0.5
98724,2001,0.4
98725,2001,1.0
98726,2001,0.1
98727,2001,1.0
98728,2001,1.0
98729,2001,0.1
98730,2001,0.1
98731,2001,0.1
98732,2001,0.5
98733,2001,0.1
98734,2001,0.1
98735,2001,3.0
98736,2003,0.1
98737,2003,1.0
98738,2003,0.1
98739,2003,0.5
98740,2003,2.0
98741,2001,0.3
98742,2001,5.0
98743,2001,8.0
98744,2001,4.0
98745,2001,1.0
98746,2001,5.0
98747,2001,0.1
98748,2001,1.0
98749,2001,0.1
98750,2001,0.2
98751,2001,2.0
98752,2001,0.2
98753,2001,0.5
98754,2001,0.5
98755,2001,0.5
98756,2001,1.0
98757,2001,0.1
98758,2001,95.0
98759,2001,0.1
98760,2001,0.1
98761,2001,0.2
98762,2001,0.2
98763,2001,1.0
98764,2001,15.0
98765,2001,2.0
98766,2001,3.0
98767,2001,0.3
98768,2001,0.2
98769,2001,7.0
98770,2001,0.3
98771,2001,0.5
98772,2001,3.0
98773,2001,1.0
98774,2001,0.3
98775,2001,0.1
98776,2001,0.1
98777,2001,0.2
98778,2001,3.0
98779,2001,0.1
98780,2001,0.1
98781,2001,0.5
98782,2001,0.1
98783,2001,8.0
98784,2001,0.1
98785,2001,0.5
98786,2001,0.8
98787,2001,0.5
98788,2001,2.0
98789,2001,11.0
98790,2001,1.0
98791,2001,1.0
98792,2001,0.1
98793,2001,2.0
98794,2001,4.0
98795,2001,0.1
98796,2001,400.0
98797,2001,0.2
98798,2001,0.5
98799,2001,0.3
98800,2001,0.3
98801,2001,0.1
98802,2001,0.1
98803,2001,7.0
98804,2001,0.1
98805,2001,4.0
98806,2001,1.0
98807,2001,0.1
98808,2001,0.1
98809,2001,5.0
98810,2001,0.5
98811,2001,1.0
98812,2001,11.0
98813,2001,0.1
98814,2001,0.2
98815,2003,1.0
98816,2003,0.3
98817,2003,1.0
98818,2003,1.0
98819,2003,0.5
98820,2003,0.1
98821,2003,2.0
98822,2001,0.2
98823,2001,2.0
98824,2001,0.1
98825,2001,0.2
98826,2001,0.3
98827,2001,0.1
98828,2001,2.0
98829,2001,2.0
98830,2001,5.0
98831,2001,10.0
98832,2001,0.5
98833,2001,0.5
98834,2001,3.0
98835,2001,1.0
98836,2001,1.0
98837,2001,0.2
98838,2001,117.0
98839,2001,1.0
98840,2001,0.3
98841,2001,2.0
98842,2001,0.1
98843,2001,0.1
98844,2001,0.1
98845,2001,0.1
98846,2001,0.1
98847,2001,0.5
98848,2001,0.1
98849,2001,1.0
98850,2001,0.5
98851,2001,1.0
98852,2001,0.1
98853,2001,0.1
98854,2001,5.0
98855,2001,5.0
98856,2001,1.0
98857,2001,0.1
98858,2001,2.0
98859,2001,1.0
98860,2001,0.1
98861,2001,0.1
98862,2001,0.2
98863,2001,2.0
98864,2001,80.0
98865,2001,30.0
98866,2001,3.0
98867,2001,1.0
98868,2001,5.0
98869,2001,1.0
98870,2001,1.0
98871,2001,3.0
98872,2001,0.5
98873,2002,0.1
98874,2002,1.0
98875,2002,147.0
98876,2002,147.0
98877,2002,147.0
98878,2002,5.0
98879,2002,2.0
98880,2002,5.0
98881,2002,76.0
98882,2002,40.0
98883,2002,1.0
98884,2002,125.0
98885,2003,0.2
98886,2003,0.8
98887,2003,1.0
98888,2003,0.1
98889,2003,1.0
98890,2003,1.0
98891,2003,0.1
98892,2003,0.1
98893,2003,0.1
98894,2003,4.0
98895,2001,0.3
98896,2001,30.0
98897,2001,0.3
98898,2001,40.0
98899,2001,2.0
98900,2001,1.0
98901,2001,12.0
98902,2001,0.1
98903,2001,0.1
98904,2001,0.1
98905,2001,20.0
98906,2001,0.2
98907,2001,0.1
98908,2001,5.0
98909,2001,200.0
98910,2001,0.6
98911,2001,0.3
98912,2001,0.1
98913,2002,1.0
98914,2002,18.0
98915,2002,0.5
98916,2002,0.1
98917,2002,0.5
98918,2002,180.0
98919,2002,147.0
98920,2002,147.0
98921,2002,147.0
98922,2002,3.0
98923,2002,0.1
98924,2002,1.0
98925,2002,1.0
98926,2002,1.0
98927,2002,3.0
98928,2002,5.0
98929,2002,125.0
98930,2002,12.0
98931,2002,4.0
98932,2002,1.0
98933,2002,100.0
98934,2002,1029.0
98935,2002,10.0
98936,2002,0.1
98937,2002,0.1
98938,2002,5.0
98939,2002,1.0
98940,2002,3.0
98941,2002,0.2
98942,2002,40.0
98943,2002,16.0
98944,2002,0.2
98945,2002,0.5
98946,2002,50.0
98947,2002,57.0
98948,2002,20.0
98949,2002,72.0
98950,2002,0.3
98951,2002,1.0
98952,2002,0.1
98953,2002,0.4
98954,2002,0.1
98955,2002,0.1
98956,2002,2.5
98957,2002,7.0
98958,2002,2.0
98959,2002,549.0
98960,2003,3.0
98961,2003,1.0
98962,2003,0.1
98963,2003,0.1
98964,2003,200.0
98965,2003,0.1
98966,2003,1.5
98967,2002,85.0
98968,2002,3.0
98969,2002,15.0
98970,2002,0.3
98971,2002,0.3
98972,2002,8.0
98973,2002,0.5
98974,2002,5.0
98975,2002,0.1
98976,2002,7.0
98977,2002,136.0
98978,2002,0.1
98979,2002,0.3
98980,2002,0.1
98981,2002,3.0
98982,2002,5.0
98983,2002,0.2
98984,2002,0.1
98985,2002,20.0
98986,2002,0.3
98987,2002,1.0
98988,2002,1.0
98989,2002,0.5
98990,2002,4.0
98991,2002,1.0
98992,2002,2.0
98993,2002,0.3
98994,2002,2.0
98995,2002,1.0
98996,2002,1.0
98997,2002,0.1
98998,2002,25.0
98999,2002,0.5
99000,2002,2.0
99001,2002,0.3
99002,2002,0.1
99003,2002,7.0
99004,2002,4.0
99005,2002,0.3
99006,2002,0.5
99007,2002,8.0
99008,2002,0.1
99009,2002,0.1
99010,2002,0.1
99011,2002,0.1
99012,2002,1.0
99013,2002,2.0
99014,2002,0.1
99015,2002,0.1
99016,2002,0.1
99017,2002,17.0
99018,2002,200.0
99019,2002,0.3
99020,2002,2.0
99021,2002,0.3
99022,2002,20.0
99023,2002,0.1
99024,2002,1.0
99025,2002,5.0
99026,2002,0.5
99027,2002,1.0
99028,2002,0.5
99029,2002,0.1
99030,2002,0.1
99031,2002,2.0
99032,2002,0.2
99033,2002,7.0
99034,2002,1.0
99035,2002,3.0
99036,2002,1.0
99037,2002,0.1
99038,2002,0.1
99039,2002,2.0
99040,2002,0.2
99041,2002,0.1
99042,2002,7.0
99043,2002,0.2
99044,2002,0.1
99045,2002,0.3
99046,2002,1.0
99047,2003,2.0
99048,2003,0.5
99049,2003,0.1
99050,2003,0.5
99051,2003,390.0
99052,2003,0.1
99053,2003,1.0
99054,2003,120.0
99055,2002,5.0
99056,2002,30.0
99057,2002,1.0
99058,2002,120.0
99059,2002,1.0
99060,2002,4.0
99061,2002,0.1
99062,2002,16.5
99063,2002,161.0
99064,2002,0.1
99065,2002,0.5
99066,2002,9.0
99067,2002,100.0
99068,2002,0.1
99069,2002,3.0
99070,2002,0.1
99071,2002,0.3
99072,2002,2.0
99073,2002,0.5
99074,2002,0.3
99075,2002,30.0
99076,2002,0.5
99077,2002,18.0
99078,2002,5.0
99079,2002,5.0
99080,2002,0.1
99081,2002,8.0
99082,2002,0.2
99083,2002,0.1
99084,2002,0.5
99085,2002,2.0
99086,2002,200.0
99087,2003,0.1
99088,2003,0.2
99089,2003,0.2
99090,2003,0.2
99091,2003,0.2
99092,2003,0.2
99093,2003,0.1
99094,2003,2.0
99095,2003,2.0
99096,2003,1.0
99097,2003,8.0
99098,2003,4.0
99099,2003,15.0
99100,2003,0.2
99101,2003,0.5
99102,2003,1.0
99103,2003,4.0
99104,2003,42.0
99105,2003,0.5
99106,2003,0.1
99107,2003,2.0
99108,2003,7.0
99109,2003,0.2
99110,2003,2.0
99111,2003,2.0
99112,2003,2.0
99113,2003,0.1
99114,2003,0.5
99115,2003,4.0
99116,2003,10.0
99117,2003,0.1
99118,2003,0.1
99119,2003,0.3
99120,2003,1.0
99121,2003,0.1
99122,2003,1.0
99123,2003,1.7
99124,2003,0.3
99125,2003,1.0
99126,2003,0.5
99127,2003,0.1
99128,2003,2.0
99129,2003,0.1
99130,2003,35.0
99131,2003,20.0
99132,2003,15.0
99133,2003,2.0
99134,2003,0.5
99135,2003,1.0
99136,2003,0.3
99137,2003,12.0
99138,2003,597.0
99139,2003,5.0
99140,2003,11.0
99141,2003,100.0
99142,2003,6804.0
99143,2003,0.5
99144,2003,0.3
99145,2003,1.0
99146,2003,2.0
99147,2003,177.0
99148,2003,0.1
99149,2003,5.0
99150,2003,15.0
99151,2003,26.0
99152,2003,40.0
99153,2003,15.0
99154,2003,127.0
99155,2003,1.0
99156,2003,10.0
99157,2003,2.0
99158,2003,1.0
99159,2003,0.3
99160,2003,0.1
99161,2003,0.1
99162,2003,1.0
99163,2003,2.0
99164,2003,1.0
99165,2003,6.0
99166,2003,2.0
99167,2003,0.5
99168,2003,40.0
99169,2003,31.0
99170,2003,6.0
99171,2003,27.0
99172,2003,20.0
99173,2003,1.0
99174,2003,1.0
99175,2003,0.2
99176,2003,3.0
99177,2003,0.5
99178,2003,0.2
99179,2003,0.3
99180,2003,0.1
99181,2003,0.3
99182,2003,130.0
99183,2003,200.0
99184,2003,0.3
99185,2003,10.0
99186,2003,0.5
99187,2003,0.4
99188,2003,0.1
99189,2003,25.0
99190,2003,2.0
99191,2003,5.0
99192,2003,4.0
99193,2003,27.0
99194,2003,1.0
99195,2003,2.0
99196,2003,0.3
99197,2003,0.3
99198,2003,0.5
99199,2003,0.1
99200,2003,28.0
99201,2003,80.0
99202,2003,30.0
99203,2003,234.0
99204,2003,2.0
99205,2003,0.3
99206,2003,0.4
99207,2003,2.0
99208,2003,0.4
99209,2003,3.0
99210,2003,3.0
99211,2003,0.5
99212,2003,4.0
99213,2003,0.2
99214,2003,30.0
99215,2003,2.0
99216,2003,10.0
99217,2003,0.1
99218,2003,0.1
99219,2003,3.0
99220,2003,50.0
99221,2003,0.2
99222,2003,7.0
99223,2003,0.1
99224,2003,150.0
99225,2003,90.0
99226,2003,0.1
99227,2003,0.1
99228,2003,5.0
99229,2003,0.3
99230,2003,0.2
99231,2003,2000.0
99232,2003,0.1
99233,2003,0.1
99234,2003,500.0
99235,2003,5.0
99236,2003,20.0
99237,2003,20.0
99238,2003,2.0
99239,2003,300.0
99240,2003,10.0
99241,2003,1.0
99242,2003,2.0
99243,2003,0.1
99244,2003,0.5
99245,2003,15.0
99246,2003,0.3
99247,2003,0.3
99248,2003,0.5
99249,2003,2.0
99250,2003,1.0
99251,2003,1.0
99252,2003,90.0
99253,2003,8.0
99254,2003,3.0
99255,2003,0.1
99256,2003,1.0
99257,2003,1.0
99258,2003,0.1
99259,2003,5.0
99260,2004,0.2
99261,2004,2.0
99262,2004,1.0
99263,2004,1.0
99264,2004,12.8
99265,2004,0.2
99266,2004,0.2
99267,2004,2.0
99268,2004,3.0
99269,2004,1.0
99270,2004,1.0
99271,2004,0.3
99272,2004,300.0
99273,2004,175.0
99274,2004,0.3
99275,2004,2.0
99276,2004,75.0
99277,2004,2.0
99278,2004,1.0
99279,2004,0.1
99280,2004,151.0
99281,2004,0.1
99282,2004,3.0
99283,2004,0.3
99284,2004,0.5
99285,2004,1.0
99286,2004,1.0
99287,2004,2.0
99288,2004,20.0
99289,2004,4.0
99290,2004,0.1
99291,2004,3.0
99292,2004,5.0
99293,2003,1.0
99294,2003,0.3
99295,2003,1.5
99296,2003,4.0
99297,2003,0.1
99298,2003,0.1
99299,2003,7.0
99300,2003,0.1
99301,2003,0.1
99302,2003,1.0
99303,2003,0.5
99304,2003,5.1
99305,2003,20.0
99306,2003,1.0
99307,2003,5.4
99308,2003,0.5
99309,2003,0.3
99310,2003,136.0
99311,2003,7.0
99312,2003,1.0
99313,2003,0.3
99314,2003,0.3
99315,2004,0.5
99316,2004,0.3
99317,2004,0.3
99318,2004,0.1
99319,2004,0.3
99320,2004,0.5
99321,2004,0.8
99322,2004,2.0
99323,2004,0.1
99324,2004,16.0
99325,2004,0.2
99326,2004,0.5
99327,2004,250.0
99328,2004,0.1
99329,2004,2.0
99330,2004,1.0
99331,2004,2.0
99332,2004,0.1
99333,2004,0.1
