ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Piscataway Park,1982,"118,545",0,"218,986",0,0,0,0,0,0,0,0
Piscataway Park,1983,"69,712",0,"136,584",0,0,0,0,0,0,0,0
Piscataway Park,1984,"58,078",0,"116,156",0,0,0,0,0,0,0,0
Piscataway Park,1985,"58,608",0,"117,216",0,0,0,0,0,0,0,0
Piscataway Park,1986,"76,425",0,"152,850",0,0,0,0,0,0,0,0
Piscataway Park,1987,"87,658",0,"249,493",0,0,0,0,0,0,0,0
Piscataway Park,1988,"56,157",0,"112,314",0,0,0,0,0,0,0,0
Piscataway Park,1989,"181,106",0,"362,212",0,0,0,0,0,0,0,0
Piscataway Park,1990,"270,008",0,"540,016",0,0,0,0,0,0,0,0
Piscataway Park,1991,"164,463",0,"328,926",0,0,0,0,0,0,0,0
Piscataway Park,1992,"213,494",0,"419,615",0,0,0,0,0,0,0,0
Piscataway Park,1993,"139,165",0,"257,876",0,0,0,0,0,0,0,0
Piscataway Park,1994,"133,758",0,"256,889",0,0,0,0,0,0,0,0
Piscataway Park,1995,"147,541",0,"270,105",0,0,0,0,0,0,0,0
Piscataway Park,1996,"194,494",0,"370,873",0,0,0,0,0,0,0,0
Piscataway Park,1997,"245,228",0,"449,935",0,0,0,0,0,0,0,0
Piscataway Park,1998,"233,571",0,"432,799",0,0,0,0,0,0,0,0
Piscataway Park,1999,"239,008",0,"448,906",0,0,0,0,0,0,0,0
Piscataway Park,2000,"201,177",0,"380,340",0,0,0,0,0,0,0,0
Piscataway Park,2001,"251,261",0,"471,097",0,0,0,0,0,0,0,0
Piscataway Park,2002,"229,607",0,"426,603",0,0,0,0,0,0,0,0
Piscataway Park,2003,"184,823",0,"348,811",0,0,0,0,0,0,0,0
Piscataway Park,2004,"190,745",0,"356,959",0,0,0,0,0,0,0,0
Piscataway Park,2005,"176,174",0,"329,536",0,0,0,0,0,0,0,0
Piscataway Park,2006,"199,443",0,"368,572",0,0,0,0,0,0,0,0
Piscataway Park,2007,"184,636",0,"343,865",0,0,0,0,0,0,0,0
Piscataway Park,2008,"324,394",0,"613,933",0,0,0,0,0,0,0,0
Piscataway Park,2009,"234,186",0,"436,231",0,0,0,0,0,0,0,0
Piscataway Park,2010,"248,314",0,"469,575",0,0,0,0,0,0,0,0
Piscataway Park,2011,"279,060",0,"529,012",0,0,0,0,0,0,0,0
Piscataway Park,2012,"124,107",0,"230,240",0,0,0,0,0,0,0,0
Piscataway Park,2013,"161,999",0,"302,617",0,0,0,0,0,0,0,0
Piscataway Park,2014,"109,473",0,"204,531",0,0,0,0,0,0,0,0
Piscataway Park,2015,"148,729",0,"279,413",0,0,0,0,0,0,0,0
Piscataway Park,2016,"123,381",0,"226,589",0,0,0,0,0,0,0,0
Point Reyes NS,1979,"1,489,135","25,788","6,164,315","25,788",0,0,0,0,"27,602",0,"4,367"
Point Reyes NS,1980,"1,408,810","25,788","6,256,256","25,788",0,0,0,0,"23,164",0,"4,499"
Point Reyes NS,1981,"1,322,449","25,788","5,932,313","25,788",0,0,0,0,"15,991",0,"3,871"
Point Reyes NS,1982,"1,344,582","25,788","5,659,837","25,788",0,0,0,0,"17,824",0,"1,362"
Point Reyes NS,1983,"1,424,751","25,788","5,895,885","25,788",0,0,0,0,"17,739",0,"2,963"
Point Reyes NS,1984,"2,032,238","25,788","7,490,415","25,788",0,0,0,0,"17,881",0,"3,027"
Point Reyes NS,1985,"1,991,615","25,788","8,655,839","25,788",0,0,0,0,"18,759",0,"5,160"
Point Reyes NS,1986,"2,053,399","25,788","8,945,721","25,788","6,164",0,0,0,"17,611",0,0
Point Reyes NS,1987,"2,126,790","25,788","9,144,647","25,788","7,564",0,0,0,"20,125",0,0
Point Reyes NS,1988,"2,241,850","25,788","9,704,265","25,788","8,722",0,0,0,"21,597",0,0
Point Reyes NS,1989,"2,204,407","25,788","9,203,620","25,788","8,330",0,0,0,"20,775",0,0
Point Reyes NS,1990,"2,369,083","25,788","10,497,508","25,788","9,346",0,0,0,"22,311",0,0
Point Reyes NS,1991,"2,396,904","25,788","10,760,011","25,788","9,023",0,0,0,"22,049",0,0
Point Reyes NS,1992,"2,579,949","25,788","12,068,096","25,788","9,035",0,0,0,"24,878",0,0
Point Reyes NS,1993,"2,561,234","25,788","13,862,827","25,788","8,275",226,0,0,"26,632",0,0
Point Reyes NS,1994,"2,466,532","25,788","10,764,980","25,788","8,228","3,863",0,0,"26,347",0,0
Point Reyes NS,1995,"2,208,369","25,788","9,750,596","25,788","7,098","4,004",0,0,"25,234",0,0
Point Reyes NS,1996,"2,272,398","25,788","10,231,020","25,788","7,556","2,371",0,0,"20,344",0,0
Point Reyes NS,1997,"2,505,547","25,788","12,575,340","25,788","8,000","2,094",0,0,"27,025",0,0
Point Reyes NS,1998,"2,477,409","25,788","12,454,160","25,788","7,864","3,612",0,0,"22,239",0,0
Point Reyes NS,1999,"2,300,631","25,788","11,531,858","25,788","8,352","2,659",0,0,"22,824",0,0
Point Reyes NS,2000,"2,325,336","25,788","11,603,687","25,788","8,387","2,408",0,0,"23,566",0,0
Point Reyes NS,2001,"2,222,762","25,788","11,469,002","25,788","8,067","2,558",0,0,"22,944",0,0
Point Reyes NS,2002,"2,395,693","25,788","11,907,150","25,788","7,414","4,123",0,0,"22,025",0,0
Point Reyes NS,2003,"2,224,882","25,788","11,178,509","25,788","6,925","3,502",0,0,"24,363",0,0
Point Reyes NS,2004,"1,960,055","25,788","9,783,110","25,788","6,136","3,541",0,0,"25,803",0,0
Point Reyes NS,2005,"1,988,585","25,788","9,800,648","25,788","6,535","3,173",0,0,"22,829",0,0
Point Reyes NS,2006,"2,065,083","25,788","10,243,791","25,788","6,559","3,595",0,0,"22,725",0,0
Point Reyes NS,2007,"2,206,294","25,788","11,006,320","25,788","8,341","4,001",0,0,"24,425",0,0
Point Reyes NS,2008,"2,248,203","25,788","11,255,173","25,788","8,874","3,915",0,0,"26,706",0,0
Point Reyes NS,2009,"2,170,646","25,788","11,002,753","25,788","8,893","4,239",0,0,"28,098",0,0
Point Reyes NS,2010,"2,067,271","25,788","10,502,143","25,788","8,267","3,925",0,0,"27,229",0,0
Point Reyes NS,2011,"2,129,116","25,788","10,826,067","25,788","7,957","3,782",0,0,"29,083",0,0
Point Reyes NS,2012,"2,412,663","25,788","12,037,926","25,788","9,542","3,795",0,0,"29,881",0,0
Point Reyes NS,2013,"2,641,808","25,788","13,223,725","25,788","9,297","3,857",0,0,"40,292",0,0
Point Reyes NS,2014,"2,433,944","25,788","12,497,507","25,788","10,815","3,311",0,0,"44,489",0,0
Point Reyes NS,2015,"2,501,106","25,788","13,010,142","25,788","11,245","3,425",0,0,"55,475",0,0
Point Reyes NS,2016,"2,438,442","25,788","12,496,630","25,788","10,347","3,049",0,0,"40,363",0,0
Port Chicago Naval Magazine NM,2010,984,0,"1,968",0,0,0,0,0,0,0,0
Port Chicago Naval Magazine NM,2011,545,0,"1,090",0,0,0,0,0,0,0,0
Port Chicago Naval Magazine NM,2012,533,0,"1,066",0,0,0,0,0,0,0,0
Port Chicago Naval Magazine NM,2013,596,0,"1,192",0,0,0,0,0,0,0,0
Port Chicago Naval Magazine NM,2014,786,0,"1,572",0,0,0,0,0,0,0,0
Port Chicago Naval Magazine NM,2015,963,0,"1,926",0,0,0,0,0,0,0,0
Port Chicago Naval Magazine NM,2016,"1,942",0,"3,884",0,0,0,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,2011,"9,749",0,"9,749",0,0,0,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,2012,"8,932",0,"8,932",0,0,0,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,2013,"9,838",0,"9,838",0,0,0,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,2014,"11,113",0,"11,113",0,0,0,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,2015,"10,463",0,"10,463",0,0,0,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,2016,"10,468",0,"10,468",0,0,0,0,0,0,0,0
President's Park,1997,"1,846,879",0,"2,500,254",0,0,0,0,0,0,0,0
President's Park,1998,"1,333,875",0,"1,652,705",0,0,0,0,0,0,0,0
President's Park,1999,"1,363,332",0,"1,780,653",0,0,0,0,0,0,0,0
President's Park,2000,"1,219,143",0,"1,617,865",0,0,0,0,0,0,0,0
President's Park,2001,"1,401,108",0,"2,173,253",0,0,0,0,0,0,0,0
President's Park,2002,"853,993",0,"1,226,815",0,0,0,0,0,0,0,0
President's Park,2003,"723,575",0,"999,103",0,0,0,0,0,0,0,0
President's Park,2004,"1,333,967",0,"2,038,683",0,0,0,0,0,0,0,0
President's Park,2005,"1,204,270",0,"1,764,095",0,0,0,0,0,0,0,0
President's Park,2006,"1,061,387",0,"1,596,511",0,0,0,0,0,0,0,0
President's Park,2007,"1,058,774",0,"1,571,805",0,0,0,0,0,0,0,0
President's Park,2008,"1,178,845",0,"1,786,747",0,0,0,0,0,0,0,0
President's Park,2009,"1,475,182",0,"2,332,425",0,0,0,0,0,0,0,0
President's Park,2010,"616,635",0,"714,774",0,0,0,0,0,0,0,0
President's Park,2011,"786,151",0,"1,097,084",0,0,0,0,0,0,0,0
President's Park,2012,"600,083",0,"732,556",0,0,0,0,0,0,0,0
President's Park,2013,"658,065",0,"1,020,905",0,0,0,0,0,0,0,0
President's Park,2014,"723,923",0,"1,048,064",0,0,0,0,0,0,0,0
President's Park,2015,"903,161",0,"1,303,262",0,0,0,0,0,0,0,0
President's Park,2016,"989,424",0,"1,341,166",0,0,0,0,0,0,0,0
Prince William Forest Park,1979,"499,209",480,"2,641,920",960,0,"23,953","18,194","3,951",746,0,"41,143"
Prince William Forest Park,1980,"404,358",480,"2,649,534",960,0,"22,127","23,146","2,022",685,0,"53,802"
Prince William Forest Park,1981,"467,161",480,"2,581,693",960,0,"25,183","19,353","4,468",524,0,"43,263"
Prince William Forest Park,1982,"439,724",480,"2,458,578",960,0,"25,521","16,153","3,770",413,0,"44,177"
Prince William Forest Park,1983,"419,793",480,"2,431,926",960,0,"29,060","15,268","3,204",434,0,"43,726"
Prince William Forest Park,1984,"406,832",480,"2,371,866",960,0,"32,583","13,057","3,349",325,0,"39,727"
Prince William Forest Park,1985,"431,922",480,"2,682,434",960,0,"39,604","16,683","4,177",166,0,"37,781"
Prince William Forest Park,1986,"449,660",480,"2,605,486",960,0,"35,452","16,913","4,043",217,0,"41,568"
Prince William Forest Park,1987,"418,145",480,"2,481,800",960,0,"33,384","15,072","3,421",344,0,"46,229"
Prince William Forest Park,1988,"358,823",480,"3,138,763",960,0,"33,613","15,901","2,765",133,0,"43,407"
Prince William Forest Park,1989,"305,127",480,"2,769,294",960,0,"27,663","14,327","2,759",159,0,"38,004"
Prince William Forest Park,1990,"290,457",480,"2,673,989",960,0,"23,914","13,074","1,656",180,0,"40,762"
Prince William Forest Park,1991,"290,726",480,"2,607,598",960,0,"21,431","14,860","1,603",222,0,"38,778"
Prince William Forest Park,1992,"303,909",480,"2,531,272",960,0,"19,234","13,204","2,261",162,0,"35,065"
Prince William Forest Park,1993,"256,612",480,"2,645,060",960,0,"21,595","13,312","1,648",36,0,"35,458"
Prince William Forest Park,1994,"232,766",480,"2,423,304",960,0,"19,737","14,282","1,692",93,0,"31,001"
Prince William Forest Park,1995,"239,320",480,"2,390,612",960,0,"19,050","14,616","1,623",97,0,"28,766"
Prince William Forest Park,1996,"239,369",480,"2,140,024",960,0,"16,886","6,707","1,029",164,0,"26,919"
Prince William Forest Park,1997,"223,655",480,"2,015,912",960,0,"19,572","5,642",540,142,0,"22,637"
Prince William Forest Park,1998,"162,176",480,"2,069,788",960,0,"18,873","8,503",438,79,0,"33,478"
Prince William Forest Park,1999,"145,993",480,"2,210,784",960,0,"25,705","8,177",341,91,0,"35,497"
Prince William Forest Park,2000,"175,581",480,"2,176,124",960,0,"24,711","6,908",863,65,0,"31,170"
Prince William Forest Park,2001,"217,721",480,"2,367,248",960,0,"24,041","11,706",486,64,0,"28,694"
Prince William Forest Park,2002,"248,577",480,"2,694,876",960,0,"23,919","2,957",373,70,0,"46,094"
Prince William Forest Park,2003,"212,180",480,"2,259,856",960,0,"21,580","2,366",313,44,0,"36,987"
Prince William Forest Park,2004,"220,044",480,"2,421,512",960,0,"22,263","4,608",594,337,0,"39,447"
Prince William Forest Park,2005,"232,213",480,"2,525,728",960,0,"21,244","5,653",500,191,0,"42,670"
Prince William Forest Park,2006,"209,312",480,"2,297,752",960,0,"22,371","2,972",809,283,0,"36,650"
Prince William Forest Park,2007,"295,853",480,"2,502,624",960,0,"21,969","2,405",429,353,0,"32,319"
Prince William Forest Park,2008,"345,361",480,"2,718,292",960,0,"20,196","2,824",455,396,0,"34,353"
Prince William Forest Park,2009,"368,365",480,"2,772,920",960,0,"20,039","4,206",374,317,0,"32,290"
Prince William Forest Park,2010,"386,521",480,"2,672,584",960,0,"20,020","2,387",773,368,0,"25,502"
Prince William Forest Park,2011,"379,535",480,"2,634,316",960,0,"17,432","2,231",358,328,0,"28,155"
Prince William Forest Park,2012,"280,325",480,"2,526,908",960,0,"20,819","4,698",394,388,0,"35,069"
Prince William Forest Park,2013,"309,298",480,"2,458,988",960,0,"16,706","9,253",350,283,0,"33,699"
Prince William Forest Park,2014,"315,072",480,"2,486,952",960,0,"20,821","19,955","1,537",356,0,"32,190"
Prince William Forest Park,2015,"312,109",480,"2,898,976",960,0,"21,707","18,407","1,296",233,0,"49,507"
Prince William Forest Park,2016,"344,435",480,"3,349,688",960,0,"21,539","22,159","1,407",346,0,"63,915"
Pu'uhonua o Honaunau NHP,1979,"409,436",0,"409,436",0,0,0,0,0,0,0,419
Pu'uhonua o Honaunau NHP,1980,"372,212",0,"372,212",0,0,0,0,0,0,0,174
Pu'uhonua o Honaunau NHP,1981,"335,441",0,"335,441",0,0,0,0,0,0,0,382
Pu'uhonua o Honaunau NHP,1982,"345,920",0,"345,920",0,0,0,0,0,0,0,618
Pu'uhonua o Honaunau NHP,1983,"347,840",0,"347,840",0,0,0,0,0,0,0,369
Pu'uhonua o Honaunau NHP,1984,"383,120",0,"383,120",0,0,0,0,0,0,0,340
Pu'uhonua o Honaunau NHP,1985,"394,844",0,"394,844",0,0,0,0,0,0,0,455
Pu'uhonua o Honaunau NHP,1986,"432,400",0,"432,400",0,0,0,0,0,0,0,278
Pu'uhonua o Honaunau NHP,1987,"415,580",0,"415,580",0,0,0,0,0,0,0,266
Pu'uhonua o Honaunau NHP,1988,"392,537",0,"392,537",0,0,0,0,0,0,0,208
Pu'uhonua o Honaunau NHP,1989,"414,380",0,"414,380",0,0,0,0,0,0,0,225
Pu'uhonua o Honaunau NHP,1990,"392,366",0,"392,366",0,0,0,0,0,0,0,"1,296"
Pu'uhonua o Honaunau NHP,1991,"401,540",0,"401,540",0,0,0,0,0,0,0,"1,159"
Pu'uhonua o Honaunau NHP,1992,"434,110",0,"434,110",0,0,0,0,0,0,0,"1,004"
Pu'uhonua o Honaunau NHP,1993,"424,819",0,"424,819",0,0,0,0,0,0,0,"2,454"
Pu'uhonua o Honaunau NHP,1994,"454,457",0,"454,457",0,0,0,0,0,0,0,"1,652"
Pu'uhonua o Honaunau NHP,1995,"436,654",0,"436,654",0,0,0,0,0,0,0,"1,609"
Pu'uhonua o Honaunau NHP,1996,"441,828",0,"441,828",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,1997,"478,023",0,"478,023",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,1998,"492,210",0,"492,210",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,1999,"435,810",0,"435,810",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2000,"419,518",0,"419,518",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2001,"402,071",0,"402,071",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2002,"377,125",0,"377,125",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2003,"596,961",0,"596,961",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2004,"819,221",0,"819,221",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2005,"476,237",0,"476,237",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2006,"485,145",0,"485,145",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2007,"489,785",0,"489,785",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2008,"414,667",0,"414,667",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2009,"397,665",0,"397,665",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2010,"419,590",0,"419,590",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2011,"426,224",0,"426,224",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2012,"442,353",0,"442,353",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2013,"363,282",0,"363,282",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2014,"401,808",0,"401,808",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2015,"437,286",0,"437,286",0,0,0,0,0,0,0,0
Pu'uhonua o Honaunau NHP,2016,"421,027",0,"421,027",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1979,"21,737",0,"10,871",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1980,"21,606",0,"10,806",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1981,"24,888",0,"12,447",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1982,"33,706",0,"16,854",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1983,"40,719",0,"20,361",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1984,"44,953",0,"22,478",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1985,"48,014",0,"24,010",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1986,"56,424",0,"28,214",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1987,"54,945",0,"27,475",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1988,"53,248",0,"26,628",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1989,"59,754",0,"29,879",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1990,"63,398",0,"31,698",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1991,"70,514",0,"35,258",0,0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1992,"48,792","14,760","24,398","2,460",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1993,"42,945","14,760","21,473","2,460",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1994,"44,295","14,760","22,149","2,460",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1995,"45,649","103,221","22,827","17,196",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1996,"46,593","142,250","23,298","23,699",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1997,"46,584","143,866","23,295","23,968",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1998,"57,364","142,507","28,686","23,741",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,1999,"58,317","136,351","29,161","22,715",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2000,"54,256","133,910","27,132","22,310",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2001,"54,745","126,180","27,375","21,022",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2002,"60,851","143,683","30,426","23,936",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2003,"103,040","143,465","51,519","23,902",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2004,"101,092","143,556","50,546","23,917",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2005,"112,137","150,535","56,067","25,079",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2006,"98,026","193,953","49,014","32,313",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2007,"104,907","138,883","52,453","23,139",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2008,"92,584","112,901","46,294","18,809",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2009,"99,042","120,030","49,520","19,998",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2010,"129,886","94,042","64,943","15,668",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2011,"133,306","133,017","66,652","22,161",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2012,"134,403","139,304","67,203","23,207",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2013,"125,645","202,828","62,821","33,790",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2014,"134,734","140,034","67,367","23,328",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2015,"139,586","182,298","69,796","30,372",0,0,0,0,0,0,0
Pu'ukohola Heiau NHS,2016,"138,565","127,046","69,283","21,165",0,0,0,0,0,0,0
Rainbow Bridge NM,1979,"97,066",0,"145,600",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1980,"113,816",0,"170,726",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1981,"114,555",0,"171,834",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1982,"172,126",0,"891,598",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1983,"161,551",0,"242,327",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1984,"177,971",0,"266,958",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1985,"177,038",0,"265,557",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1986,"283,597",0,"425,396",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1987,"210,708",0,"316,065",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1988,"238,307",0,"357,459",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1989,"238,307",0,"357,009",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1990,"255,420",0,"383,130",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1991,"258,346",0,"387,521",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1992,"256,158",0,"384,237",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1993,"211,254",0,"316,884",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1994,"298,651",0,"447,980",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1995,"346,151",0,"519,229",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1996,"325,562",0,"488,346",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1997,"179,791",0,"269,689",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1998,"195,916",0,"293,875",0,0,0,0,0,0,0,0
Rainbow Bridge NM,1999,"234,550",0,"351,828",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2000,"197,614",0,"296,423",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2001,"189,750",0,"284,627",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2002,"167,736",0,"251,608",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2003,"98,865",0,"148,300",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2004,"73,675",0,"110,516",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2005,"81,206",0,"121,810",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2006,"87,642",0,"131,466",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2007,"81,607",0,"122,414",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2008,"95,567",0,"143,353",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2009,"113,460",0,"170,192",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2010,"104,501",0,"156,755",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2011,"92,311",0,"138,470",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2012,"75,214",0,"112,822",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2013,"54,773",0,"82,162",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2014,"62,910",0,"94,366",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2015,"77,270",0,"115,905",0,0,0,0,0,0,0,0
Rainbow Bridge NM,2016,"86,369",0,"129,557",0,0,0,0,0,0,0,0
Redwood NP,1979,"413,917","66,446","443,994","16,612",0,0,"1,501",0,"1,894",0,"5,262"
Redwood NP,1980,"471,710","67,724","461,214","16,929",0,0,"1,721",0,"2,084",0,"5,433"
Redwood NP,1981,"549,461","83,356","505,383","20,841",0,0,770,0,"1,339",0,"3,794"
Redwood NP,1982,"467,126","82,310","462,301","20,577",0,0,755,0,"1,106",0,"3,187"
Redwood NP,1983,"473,711","81,067","489,305","20,267",0,0,823,0,"1,106",0,"4,502"
Redwood NP,1984,"467,155","79,628","461,939","19,633",0,0,"1,401",0,858,0,"6,319"
Redwood NP,1985,"505,791","102,636","545,168","25,671",0,0,"1,950",0,843,0,"6,712"
Redwood NP,1986,"567,849","110,700","529,303","27,675",0,0,"1,438",0,814,0,"9,154"
Redwood NP,1987,"610,897","120,004","688,619","30,001","2,156",0,"1,437",0,452,0,"8,401"
Redwood NP,1988,"677,135","35,324","817,189","8,831","5,298",0,"3,192",0,641,0,"8,182"
Redwood NP,1989,"654,115",0,"732,369",0,"5,872",0,"1,156",0,773,0,"8,112"
Redwood NP,1990,"348,458",0,"1,561,070",0,"6,022",0,"2,191",0,"1,038",0,"6,631"
Redwood NP,1991,"366,280",0,"2,632,896",0,"5,653",0,"2,261","49,304",878,0,"8,752"
Redwood NP,1992,"387,781",0,"2,796,967",0,"5,506",0,"4,149","49,832","1,484",0,"10,050"
Redwood NP,1993,"421,027",0,"2,816,930",0,"5,600",0,"8,280","40,179","1,427",0,"8,603"
Redwood NP,1994,"475,033",0,"3,148,870",0,"4,916",0,"8,222","52,859","1,730",0,"5,441"
Redwood NP,1995,"552,464",0,"5,401,029",0,"3,958",0,"9,138","150,923","1,270",0,"8,736"
Redwood NP,1996,"426,938",0,"3,460,888",0,"5,240",0,"14,436","63,883","3,102",0,"7,113"
Redwood NP,1997,"382,488",0,"3,421,782",0,"5,255",0,"16,010","44,286","2,169",0,"19,535"
Redwood NP,1998,"383,188",0,"2,721,879",0,"4,475",0,"9,125","43,731","1,988",0,"6,979"
Redwood NP,1999,"369,726",0,"2,699,951",0,"5,439",0,"9,545","49,214","1,594",0,"4,127"
Redwood NP,2000,"383,253",0,"2,522,073",0,"5,288",0,"10,357","37,964","1,404",0,"3,514"
Redwood NP,2001,"388,352",0,"2,086,879",0,"5,169",0,"4,049","19,584","1,537",0,"4,116"
Redwood NP,2002,"404,789",0,"2,202,558",0,"5,443",0,"7,889","18,652","1,640",0,"4,796"
Redwood NP,2003,"408,126",0,"2,245,174",0,"5,037",0,"9,833","15,939","1,095",0,"5,908"
Redwood NP,2004,"392,029",0,"1,734,376",0,"4,415",0,"1,736",140,"1,392",0,"5,444"
Redwood NP,2005,"394,144",0,"1,641,673",0,"4,199",0,"1,620",0,"1,031",0,"5,454"
Redwood NP,2006,"383,780",0,"1,623,004",0,"4,754",0,"1,407",0,"1,109",0,"6,150"
Redwood NP,2007,"385,171",0,"1,625,534",0,"5,314",0,"1,310",0,"1,005",0,"5,615"
Redwood NP,2008,"396,899",0,"1,664,544",0,"6,122",0,"1,521",0,"1,384",0,"3,924"
Redwood NP,2009,"444,426",0,"1,858,528",0,"5,705",0,"1,541",0,"1,338",0,"5,977"
Redwood NP,2010,"418,820",0,"1,617,229",0,162,0,"1,758",0,903,0,"4,656"
