,SongName,ArtistName,CALLSIGN,UNIQUE_ID,TimePlayed,DayPlayed,DayOfWeek
15857,Don't Stop Believin',Journey,WLUP,WLUP0238,2014-06-22 02:59:11,2014-06-22,Sunday
15858,Don't Stop Believin',Journey,WLUP,WLUP0551,2014-06-20 22:58:48,2014-06-20,Friday
15859,Don't Stop Believin',Journey,WLUP,WLUP0834,2014-06-19 20:59:04,2014-06-19,Thursday
15860,Don't Stop Believin',Journey,WLUP,WLUP1372,2014-06-17 06:58:47,2014-06-17,Tuesday
15861,Don't Stop Believin',Journey,WLUP,WLUP1713,2014-06-16 00:58:56,2014-06-16,Monday
15862,Don't Stop Believin',Journey,WOFX,WOFX0489,2014-06-20 20:58:50,2014-06-20,Friday
15863,Don't Stop Believin',Journey,WOFX,WOFX0788,2014-06-19 10:58:55,2014-06-19,Thursday
15864,Don't Stop Believin',Journey,WOFX,WOFX1194,2014-06-16 22:59:08,2014-06-16,Monday
15865,Don't Stop Believin',Journey,WRFX,WRFX0062,2014-06-22 06:58:34,2014-06-22,Sunday
15866,Don't Stop Believin',Journey,WRFX,WRFX0515,2014-06-20 11:58:35,2014-06-20,Friday
15867,Don't Stop Believin',Journey,WRFX,WRFX0860,2014-06-18 22:58:23,2014-06-18,Wednesday
15868,Don't Stop Believin',Journey,WRFX,WRFX1270,2014-06-16 17:58:48,2014-06-16,Monday
15869,Don't Stop Believin',Journey,WXGL,WXGL0484,2014-06-21 04:28:23,2014-06-21,Saturday
15870,Don't Stop Believin',Journey,WXGL,WXGL0919,2014-06-19 14:58:56,2014-06-19,Thursday
15871,Don't Stop Believin',Journey,WXGL,WXGL1461,2014-06-17 05:59:01,2014-06-17,Tuesday
15872,Don't Stop Believin',Journey,WXGL,WXGL1665,2014-06-16 11:58:31,2014-06-16,Monday
15873,Don't Stop Believin',Journey,WZLX,WZLX0668,2014-06-18 23:54:13,2014-06-18,Wednesday
15874,Don't Stop Believin',Journey,KLOS,KLOS0053,2014-06-22 08:59:08,2014-06-22,Sunday
15875,Don't Stop Believin',Journey,KLOS,KLOS0868,2014-06-18 18:59:31,2014-06-18,Wednesday
15876,Don't Stop Believin',Journey,WCSX,WCSX0158,2014-06-22 23:54:16,2014-06-22,Sunday
15877,Don't Stop Believin',Journey,WCSX,WCSX0422,2014-06-21 23:54:03,2014-06-21,Saturday
15878,Don't Stop Believin',Journey,WCSX,WCSX0600,2014-06-20 23:54:06,2014-06-20,Friday
15879,Don't Stop Believin',Journey,WCSX,WCSX0780,2014-06-20 23:54:07,2014-06-20,Friday
15880,Don't Stop Believin',Journey,WCSX,WCSX0948,2014-06-19 23:54:25,2014-06-19,Thursday
15881,Don't Stop Believin',Journey,WCSX,WCSX1166,2014-06-18 23:54:03,2014-06-18,Wednesday
15882,Don't Stop Believin',Journey,WCSX,WCSX1391,2014-06-17 23:54:06,2014-06-17,Tuesday
15883,Don't Stop Believin',Journey,WCSX,WCSX1576,2014-06-17 23:54:07,2014-06-17,Tuesday
15884,Don't Stop Believin',Journey,WCSX,WCSX1749,2014-06-16 23:54:15,2014-06-16,Monday
15885,Don't Stop Believin',Journey,WMGK,WMGK0198,2014-06-22 23:54:21,2014-06-22,Sunday
15886,Don't Stop Believin',Journey,WMGK,WMGK0335,2014-06-21 23:54:09,2014-06-21,Saturday
15887,Don't Stop Believin',Journey,WMGK,WMGK0870,2014-06-19 23:54:31,2014-06-19,Thursday
15888,Don't Stop Believin',Journey,WMGK,WMGK0991,2014-06-18 23:54:08,2014-06-18,Wednesday
15889,Don't Stop Believin',Journey,WMGK,WMGK1385,2014-06-17 23:54:11,2014-06-17,Tuesday
15890,Don't Stop Believin',Journey,WMGK,WMGK1537,2014-06-16 23:54:19,2014-06-16,Monday
15891,Don't Stop Believin',Journey,WNCX,WNCX0106,2014-06-22 23:54:32,2014-06-22,Sunday
15892,Don't Stop Believin',Journey,WNCX,WNCX0419,2014-06-20 23:54:22,2014-06-20,Friday
15893,Don't Stop Believin',Journey,WNCX,WNCX0997,2014-06-17 23:54:22,2014-06-17,Tuesday
15894,Escape,Journey,KSHE,KSHE0589,2014-06-20 07:59:40,2014-06-20,Friday
15895,Faithfully,Journey,KGLK,KGLK0161,2014-06-22 09:58:47,2014-06-22,Sunday
15896,Faithfully,Journey,KGLK,KGLK0289,2014-06-21 22:28:34,2014-06-21,Saturday
15897,Faithfully,Journey,KGLK,KGLK1283,2014-06-18 03:28:21,2014-06-18,Wednesday
15898,Faithfully,Journey,KGLK,KGLK1504,2014-06-16 20:58:47,2014-06-16,Monday
15899,Faithfully,Journey,KLOS,KLOS0940,2014-06-18 07:59:04,2014-06-18,Wednesday
15900,Faithfully,Journey,KSEG,KSEG0225,2014-06-22 03:59:07,2014-06-22,Sunday
15901,Faithfully,Journey,KSEG,KSEG0598,2014-06-20 18:59:11,2014-06-20,Friday
15902,Faithfully,Journey,KSLX,KSLX0575,2014-06-17 06:59:30,2014-06-17,Tuesday
15903,Faithfully,Journey,KUFX,KUFX1098,2014-06-18 16:59:13,2014-06-18,Wednesday
15904,Faithfully,Journey,KUFX,KUFX1658,2014-06-16 06:59:27,2014-06-16,Monday
15905,Faithfully,Journey,WRFX,WRFX0484,2014-06-20 14:58:39,2014-06-20,Friday
15906,Faithfully,Journey,WRFX,WRFX1143,2014-06-17 06:58:25,2014-06-17,Tuesday
15907,Faithfully,Journey,WXGL,WXGL0442,2014-06-21 08:28:26,2014-06-21,Saturday
15908,Faithfully,Journey,WXGL,WXGL0877,2014-06-19 18:28:28,2014-06-19,Thursday
15909,Feeling That Way,Journey,KCFX,KCFX0359,2014-06-21 07:59:15,2014-06-21,Saturday
15910,Feeling That Way,Journey,KSHE,KSHE0399,2014-06-21 04:59:43,2014-06-21,Saturday
15911,Feeling That Way,Journey,KSHE,KSHE1409,2014-06-16 06:59:44,2014-06-16,Monday
15912,Feeling That Way,Journey,WLUP,WLUP0118,2014-06-22 13:59:02,2014-06-22,Sunday
15913,Feeling That Way,Journey,WLUP,WLUP0496,2014-06-21 03:59:04,2014-06-21,Saturday
15914,Feeling That Way,Journey,WLUP,WLUP0964,2014-06-19 06:59:04,2014-06-19,Thursday
15915,Feeling That Way,Journey,WLUP,WLUP1534,2014-06-16 15:58:44,2014-06-16,Monday
15916,Feeling That Way,Journey,WOFX,WOFX0082,2014-06-22 16:58:56,2014-06-22,Sunday
15917,Feeling That Way,Journey,WOFX,WOFX1323,2014-06-16 04:59:13,2014-06-16,Monday
15918,Feeling That Way,Journey,KZPS,KZPS0640,2014-06-20 11:58:18,2014-06-20,Friday
15919,Feeling That Way,Journey,KZPS,KZPS1545,2014-06-16 12:58:28,2014-06-16,Monday
15920,Feeling That Way,Journey,WCSX,WCSX1451,2014-06-17 23:54:06,2014-06-17,Tuesday
15921,Feeling That Way,Journey,WXGL,WXGL0918,2014-06-19 14:58:56,2014-06-19,Thursday
15922,Just the Same Way,Journey,KSEG,KSEG1471,2014-06-17 05:59:33,2014-06-17,Tuesday
15923,Just the Same Way,Journey,KSHE,KSHE0257,2014-06-21 18:59:44,2014-06-21,Saturday
15924,Just the Same Way,Journey,KSHE,KSHE0783,2014-06-19 10:59:29,2014-06-19,Thursday
15925,Just the Same Way,Journey,WLUP,WLUP0550,2014-06-20 22:58:48,2014-06-20,Friday
15926,Lights,Journey,KCFX,KCFX0274,2014-06-21 16:58:59,2014-06-21,Saturday
15927,Lights,Journey,KCFX,KCFX0877,2014-06-18 23:59:23,2014-06-18,Wednesday
15928,Lights,Journey,KCFX,KCFX1191,2014-06-17 04:58:56,2014-06-17,Tuesday
15929,Lights,Journey,KCFX,KCFX1325,2014-06-16 13:59:22,2014-06-16,Monday
15930,Lights,Journey,KGB,KGB0035,2014-06-22 20:58:45,2014-06-22,Sunday
15931,Lights,Journey,KGB,KGB0344,2014-06-21 16:58:32,2014-06-21,Saturday
15932,Lights,Journey,KGB,KGB0538,2014-06-20 21:58:32,2014-06-20,Friday
15933,Lights,Journey,KGB,KGB0750,2014-06-20 01:58:34,2014-06-20,Friday
15934,Lights,Journey,KGB,KGB1141,2014-06-18 08:58:30,2014-06-18,Wednesday
15935,Lights,Journey,KGLK,KGLK0061,2014-06-22 18:28:12,2014-06-22,Sunday
15936,Lights,Journey,KGLK,KGLK0495,2014-06-21 03:58:57,2014-06-21,Saturday
15937,Lights,Journey,KGLK,KGLK0670,2014-06-20 12:28:21,2014-06-20,Friday
15938,Lights,Journey,KGLK,KGLK0808,2014-06-19 23:28:30,2014-06-19,Thursday
15939,Lights,Journey,KGLK,KGLK0953,2014-06-19 10:58:43,2014-06-19,Thursday
15940,Lights,Journey,KGLK,KGLK1170,2014-06-18 14:58:49,2014-06-18,Wednesday
15941,Lights,Journey,KGLK,KGLK1663,2014-06-16 05:59:01,2014-06-16,Monday
15942,Lights,Journey,KGON,KGON0197,2014-06-21 20:59:06,2014-06-21,Saturday
15943,Lights,Journey,KGON,KGON0678,2014-06-20 00:59:19,2014-06-20,Friday
15944,Lights,Journey,KGON,KGON1126,2014-06-18 07:58:56,2014-06-18,Wednesday
15945,Lights,Journey,KGON,KGON1610,2014-06-16 03:59:14,2014-06-16,Monday
15946,Lights,Journey,KRFX,KRFX0096,2014-06-22 13:58:34,2014-06-22,Sunday
15947,Lights,Journey,KRFX,KRFX0297,2014-06-21 18:58:39,2014-06-21,Saturday
15948,Lights,Journey,KRFX,KRFX0482,2014-06-21 00:58:41,2014-06-21,Saturday
15949,Lights,Journey,KRFX,KRFX0617,2014-06-20 09:58:25,2014-06-20,Friday
15950,Lights,Journey,KRFX,KRFX0958,2014-06-18 21:58:16,2014-06-18,Wednesday
15951,Lights,Journey,KRFX,KRFX1355,2014-06-16 18:58:40,2014-06-16,Monday
15952,Lights,Journey,KSEG,KSEG0123,2014-06-22 13:59:20,2014-06-22,Sunday
15953,Lights,Journey,KSEG,KSEG0487,2014-06-21 03:59:25,2014-06-21,Saturday
15954,Lights,Journey,KSEG,KSEG0804,2014-06-20 00:59:32,2014-06-20,Friday
15955,Lights,Journey,KSEG,KSEG1120,2014-06-18 20:59:07,2014-06-18,Wednesday
15956,Lights,Journey,KSEG,KSEG1441,2014-06-17 07:59:31,2014-06-17,Tuesday
15957,Lights,Journey,KSEG,KSEG1810,2014-06-16 00:59:18,2014-06-16,Monday
15958,Lights,Journey,KSHE,KSHE0208,2014-06-21 23:59:49,2014-06-21,Saturday
15959,Lights,Journey,KSLX,KSLX0025,2014-06-19 23:59:51,2014-06-19,Thursday
15960,Lights,Journey,KSLX,KSLX0723,2014-06-16 15:59:26,2014-06-16,Monday
15961,Lights,Journey,KUFX,KUFX0149,2014-06-22 07:59:19,2014-06-22,Sunday
15962,Lights,Journey,KUFX,KUFX0490,2014-06-21 02:59:31,2014-06-21,Saturday
15963,Lights,Journey,KUFX,KUFX0845,2014-06-19 17:59:32,2014-06-19,Thursday
15964,Lights,Journey,KUFX,KUFX0981,2014-06-19 05:59:30,2014-06-19,Thursday
15965,Lights,Journey,KUFX,KUFX1152,2014-06-18 11:59:21,2014-06-18,Wednesday
15966,Lights,Journey,KUFX,KUFX1505,2014-06-16 21:59:21,2014-06-16,Monday
15967,Lights,Journey,KZEP,KZEP0409,2014-06-21 06:58:44,2014-06-21,Saturday
15968,Lights,Journey,KZEP,KZEP0841,2014-06-19 10:58:32,2014-06-19,Thursday
15969,Lights,Journey,KZEP,KZEP1392,2014-06-16 16:58:50,2014-06-16,Monday
15970,Lights,Journey,KZPS,KZPS0314,2014-06-21 17:58:05,2014-06-21,Saturday
15971,Lights,Journey,KZPS,KZPS0614,2014-06-20 14:58:22,2014-06-20,Friday
15972,Lights,Journey,KZPS,KZPS0912,2014-06-19 09:58:21,2014-06-19,Thursday
15973,Lights,Journey,KZPS,KZPS1065,2014-06-18 20:58:08,2014-06-18,Wednesday
15974,Lights,Journey,KZPS,KZPS1561,2014-06-16 10:58:09,2014-06-16,Monday
15975,Lights,Journey,WBGG,WBGG0025,2014-06-22 21:58:29,2014-06-22,Sunday
15976,Lights,Journey,WBGG,WBGG0624,2014-06-20 14:58:28,2014-06-20,Friday
15977,Lights,Journey,WBGG,WBGG1428,2014-06-16 13:58:38,2014-06-16,Monday
15978,Lights,Journey,WBIG,WBIG0229,2014-06-22 01:58:10,2014-06-22,Sunday
15979,Lights,Journey,WBIG,WBIG0514,2014-06-20 21:58:12,2014-06-20,Friday
15980,Lights,Journey,WBIG,WBIG0834,2014-06-19 13:58:33,2014-06-19,Thursday
15981,Lights,Journey,WBIG,WBIG1430,2014-06-16 21:58:18,2014-06-16,Monday
15982,Lights,Journey,WCSX,WCSX0337,2014-06-21 23:54:03,2014-06-21,Saturday
15983,Lights,Journey,WCSX,WCSX0796,2014-06-19 23:54:25,2014-06-19,Thursday
15984,Lights,Journey,WCSX,WCSX0947,2014-06-19 23:54:25,2014-06-19,Thursday
15985,Lights,Journey,WDVE,WDVE0087,2014-06-22 12:58:31,2014-06-22,Sunday
15986,Lights,Journey,WDVE,WDVE0447,2014-06-20 17:58:28,2014-06-20,Friday
15987,Lights,Journey,WDVE,WDVE0831,2014-06-18 20:58:22,2014-06-18,Wednesday
15988,Lights,Journey,WLUP,WLUP0120,2014-06-22 13:59:02,2014-06-22,Sunday
15989,Lights,Journey,WLUP,WLUP0549,2014-06-20 22:58:48,2014-06-20,Friday
15990,Lights,Journey,WLUP,WLUP1414,2014-06-17 03:58:50,2014-06-17,Tuesday
15991,Lights,Journey,WMGK,WMGK0006,2014-06-22 23:54:20,2014-06-22,Sunday
15992,Lights,Journey,WMGK,WMGK0376,2014-06-21 23:54:09,2014-06-21,Saturday
15993,Lights,Journey,WMGK,WMGK0519,2014-06-20 23:54:11,2014-06-20,Friday
15994,Lights,Journey,WMGK,WMGK0647,2014-06-20 23:54:12,2014-06-20,Friday
15995,Lights,Journey,WMGK,WMGK0792,2014-06-19 23:54:31,2014-06-19,Thursday
15996,Lights,Journey,WMGK,WMGK1095,2014-06-18 23:54:08,2014-06-18,Wednesday
15997,Lights,Journey,WMGK,WMGK1420,2014-06-16 23:54:19,2014-06-16,Monday
15998,Lights,Journey,WNCX,WNCX0381,2014-06-20 23:54:22,2014-06-20,Friday
15999,Lights,Journey,WNCX,WNCX0498,2014-06-19 23:54:40,2014-06-19,Thursday
16000,Lights,Journey,WNCX,WNCX1022,2014-06-17 23:54:23,2014-06-17,Tuesday
16001,Lights,Journey,WOFX,WOFX0611,2014-06-20 04:58:50,2014-06-20,Friday
16002,Lights,Journey,WOFX,WOFX0989,2014-06-18 10:59:09,2014-06-18,Wednesday
16003,Lights,Journey,WOFX,WOFX1361,2014-06-16 02:01:20,2014-06-16,Monday
16004,Lights,Journey,WRFX,WRFX0211,2014-06-21 17:58:22,2014-06-21,Saturday
16005,Lights,Journey,WRFX,WRFX0536,2014-06-20 08:58:36,2014-06-20,Friday
16006,Lights,Journey,WRFX,WRFX0873,2014-06-18 19:58:28,2014-06-18,Wednesday
16007,Lights,Journey,WRFX,WRFX1325,2014-06-16 11:58:21,2014-06-16,Monday
16008,Lights,Journey,WXGL,WXGL0073,2014-06-22 17:28:08,2014-06-22,Sunday
16009,Lights,Journey,WXGL,WXGL0222,2014-06-22 03:58:36,2014-06-22,Sunday
16010,Lights,Journey,WXGL,WXGL0444,2014-06-21 08:28:26,2014-06-21,Saturday
16011,Lights,Journey,WXGL,WXGL0679,2014-06-20 10:58:37,2014-06-20,Friday
16012,Lights,Journey,WXGL,WXGL0792,2014-06-20 01:28:08,2014-06-20,Friday
16013,Lights,Journey,WXGL,WXGL0876,2014-06-19 18:28:28,2014-06-19,Thursday
16014,Lights,Journey,WXGL,WXGL1003,2014-06-19 08:28:21,2014-06-19,Thursday
16015,Lights,Journey,WXGL,WXGL1200,2014-06-18 14:28:14,2014-06-18,Wednesday
16016,Lights,Journey,WXGL,WXGL1297,2014-06-18 05:58:40,2014-06-18,Wednesday
16017,Lights,Journey,WXGL,WXGL1719,2014-06-16 07:28:23,2014-06-16,Monday
16018,Lights,Journey,WZLX,WZLX0370,2014-06-20 23:54:17,2014-06-20,Friday
16019,Look Into The Future,Journey,KSHE,KSHE1238,2014-06-17 02:09:37,2014-06-17,Tuesday
16020,"Lovin', Touchin' Squeezin'",Journey,KZOK,KZOK0303,2014-06-19 23:54:45,2014-06-19,Thursday
16021,"Lovin', Touchin' Squeezin'",Journey,KZOK,KZOK0616,2014-06-18 23:54:24,2014-06-18,Wednesday
16022,"Lovin', Touchin' Squeezin'",Journey,WMGK,WMGK0077,2014-06-22 23:54:21,2014-06-22,Sunday
16023,"Lovin', Touchin' Squeezin'",Journey,WMGK,WMGK0499,2014-06-20 23:54:11,2014-06-20,Friday
16024,"Lovin', Touchin' Squeezin'",Journey,WMGK,WMGK0931,2014-06-18 23:54:08,2014-06-18,Wednesday
16025,"Lovin', Touchin' Squeezin'",Journey,WNCX,WNCX0402,2014-06-20 23:54:22,2014-06-20,Friday
16026,"Lovin', Touchin' Squeezin'",Journey,WNCX,WNCX0667,2014-06-18 23:54:17,2014-06-18,Wednesday
16027,"Lovin', Touchin' Squeezin'",Journey,WNCX,WNCX0970,2014-06-17 23:54:22,2014-06-17,Tuesday
16028,"Lovin', Touchin' Squeezin'",Journey,WNCX,WNCX1232,2014-06-16 23:54:31,2014-06-16,Monday
16029,"Lovin', Touchin' Squeezin'",Journey,KSEG,KSEG0081,2014-06-22 16:59:11,2014-06-22,Sunday
16030,"Lovin', Touchin' Squeezin'",Journey,KSEG,KSEG0783,2014-06-20 02:59:09,2014-06-20,Friday
16031,"Lovin', Touchin' Squeezin'",Journey,KSEG,KSEG1206,2014-06-18 12:59:19,2014-06-18,Wednesday
16032,"Lovin', Touchin' Squeezin'",Journey,KSEG,KSEG1422,2014-06-17 09:59:30,2014-06-17,Tuesday
16033,"Lovin', Touchin' Squeezin'",Journey,KUFX,KUFX0095,2014-06-22 14:59:23,2014-06-22,Sunday
16034,"Lovin', Touchin' Squeezin'",Journey,KUFX,KUFX0677,2014-06-20 08:59:24,2014-06-20,Friday
16035,"Lovin', Touchin' Squeezin'",Journey,KUFX,KUFX1021,2014-06-18 23:59:35,2014-06-18,Wednesday
16036,"Lovin', Touchin' Squeezin'",Journey,KUFX,KUFX1412,2014-06-17 05:59:37,2014-06-17,Tuesday
16037,"Lovin', Touchin' Squeezin'",Journey,KUFX,KUFX1611,2014-06-16 12:59:37,2014-06-16,Monday
16038,"Lovin', Touchin' Squeezin'",Journey,WLUP,WLUP0474,2014-06-21 04:59:02,2014-06-21,Saturday
16039,"Lovin', Touchin' Squeezin'",Journey,WLUP,WLUP0913,2014-06-19 12:58:46,2014-06-19,Thursday
16040,"Lovin', Touchin' Squeezin'",Journey,KGB,KGB0062,2014-06-22 18:58:31,2014-06-22,Sunday
16041,"Lovin', Touchin' Squeezin'",Journey,KGB,KGB0997,2014-06-18 22:58:30,2014-06-18,Wednesday
16042,"Lovin', Touchin' Squeezin'",Journey,KGLK,KGLK0092,2014-06-22 15:58:47,2014-06-22,Sunday
16043,"Lovin', Touchin' Squeezin'",Journey,KGLK,KGLK0268,2014-06-21 23:59:02,2014-06-21,Saturday
16044,"Lovin', Touchin' Squeezin'",Journey,KGLK,KGLK0438,2014-06-21 09:28:24,2014-06-21,Saturday
16045,"Lovin', Touchin' Squeezin'",Journey,KGLK,KGLK0618,2014-06-20 18:28:16,2014-06-20,Friday
16046,"Lovin', Touchin' Squeezin'",Journey,KGLK,KGLK0906,2014-06-19 14:59:00,2014-06-19,Thursday
16047,"Lovin', Touchin' Squeezin'",Journey,KGLK,KGLK1310,2014-06-18 01:28:12,2014-06-18,Wednesday
16048,"Lovin', Touchin' Squeezin'",Journey,KGLK,KGLK1468,2014-06-17 00:28:14,2014-06-17,Tuesday
16049,"Lovin', Touchin' Squeezin'",Journey,KRFX,KRFX0274,2014-06-21 20:58:30,2014-06-21,Saturday
16050,"Lovin', Touchin' Squeezin'",Journey,KRFX,KRFX1216,2014-06-17 10:58:35,2014-06-17,Tuesday
16051,"Lovin', Touchin' Squeezin'",Journey,KSHE,KSHE0695,2014-06-19 20:59:44,2014-06-19,Thursday
16052,"Lovin', Touchin' Squeezin'",Journey,KZEP,KZEP0060,2014-06-22 17:58:32,2014-06-22,Sunday
16053,"Lovin', Touchin' Squeezin'",Journey,KZEP,KZEP0484,2014-06-21 00:58:51,2014-06-21,Saturday
16054,"Lovin', Touchin' Squeezin'",Journey,KZEP,KZEP0747,2014-06-19 20:58:45,2014-06-19,Thursday
16055,"Lovin', Touchin' Squeezin'",Journey,KZEP,KZEP1448,2014-06-16 12:58:49,2014-06-16,Monday
16056,"Lovin', Touchin' Squeezin'",Journey,KZPS,KZPS0143,2014-06-22 11:58:11,2014-06-22,Sunday
16057,"Lovin', Touchin' Squeezin'",Journey,KZPS,KZPS0291,2014-06-21 19:58:26,2014-06-21,Saturday
16058,"Lovin', Touchin' Squeezin'",Journey,KZPS,KZPS0521,2014-06-20 23:58:04,2014-06-20,Friday
16059,"Lovin', Touchin' Squeezin'",Journey,KZPS,KZPS0862,2014-06-19 14:58:29,2014-06-19,Thursday
16060,"Lovin', Touchin' Squeezin'",Journey,KZPS,KZPS1158,2014-06-18 10:58:26,2014-06-18,Wednesday
16061,"Lovin', Touchin' Squeezin'",Journey,KZPS,KZPS1431,2014-06-17 00:58:10,2014-06-17,Tuesday
16062,"Lovin', Touchin' Squeezin'",Journey,WBIG,WBIG0274,2014-06-21 19:58:30,2014-06-21,Saturday
16063,"Lovin', Touchin' Squeezin'",Journey,WBIG,WBIG1152,2014-06-18 06:58:12,2014-06-18,Wednesday
16064,"Lovin', Touchin' Squeezin'",Journey,WBIG,WBIG1300,2014-06-17 09:58:34,2014-06-17,Tuesday
16065,"Lovin', Touchin' Squeezin'",Journey,WBIG,WBIG1654,2014-06-16 00:58:19,2014-06-16,Monday
16066,"Lovin', Touchin' Squeezin'",Journey,WRFX,WRFX0403,2014-06-20 22:58:26,2014-06-20,Friday
16067,"Lovin', Touchin' Squeezin'",Journey,WRFX,WRFX0944,2014-06-18 12:58:38,2014-06-18,Wednesday
16068,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL0100,2014-06-22 15:28:15,2014-06-22,Sunday
16069,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL0403,2014-06-21 11:58:39,2014-06-21,Saturday
16070,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL0498,2014-06-21 02:58:57,2014-06-21,Saturday
16071,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL0581,2014-06-20 19:28:10,2014-06-20,Friday
16072,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL1036,2014-06-19 05:28:28,2014-06-19,Thursday
16073,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL1172,2014-06-18 16:58:37,2014-06-18,Wednesday
16074,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL1350,2014-06-18 01:58:34,2014-06-18,Wednesday
16075,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL1382,2014-06-17 13:28:14,2014-06-17,Tuesday
16076,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL1536,2014-06-16 23:58:40,2014-06-16,Monday
16077,"Lovin', Touchin' Squeezin'",Journey,WXGL,WXGL1695,2014-06-16 09:28:16,2014-06-16,Monday
16078,"Lovin', Touchin' Squeezin'",Journey,KSEG,KSEG0581,2014-06-20 19:59:07,2014-06-20,Friday
16079,"Lovin', Touchin' Squeezin'",Journey,WOFX,WOFX1093,2014-06-17 12:59:24,2014-06-17,Tuesday
16080,Only the Young,Journey,KGLK,KGLK0208,2014-06-22 04:58:57,2014-06-22,Sunday
16081,Only the Young,Journey,KGLK,KGLK0542,2014-06-21 00:28:34,2014-06-21,Saturday
16082,Only the Young,Journey,KGLK,KGLK1605,2014-06-16 12:28:32,2014-06-16,Monday
16083,Open Arms,Journey,KSEG,KSEG0030,2014-06-22 21:59:21,2014-06-22,Sunday
16084,Open Arms,Journey,KSEG,KSEG0679,2014-06-20 11:59:17,2014-06-20,Friday
16085,Open Arms,Journey,KSEG,KSEG1296,2014-06-18 05:59:11,2014-06-18,Wednesday
16086,Open Arms,Journey,KSEG,KSEG1620,2014-06-16 17:59:31,2014-06-16,Monday
16087,Open Arms,Journey,KUFX,KUFX0001,2014-06-22 23:59:19,2014-06-22,Sunday
16088,Open Arms,Journey,KUFX,KUFX0458,2014-06-21 04:59:26,2014-06-21,Saturday
16089,Open Arms,Journey,KUFX,KUFX0644,2014-06-20 12:59:19,2014-06-20,Friday
16090,Open Arms,Journey,KUFX,KUFX1458,2014-06-17 02:09:22,2014-06-17,Tuesday
16091,Open Arms,Journey,WCSX,WCSX0896,2014-06-19 23:54:25,2014-06-19,Thursday
16092,Open Arms,Journey,WXGL,WXGL0917,2014-06-19 14:58:56,2014-06-19,Thursday
16093,Send Her My Love,Journey,KSEG,KSEG0147,2014-06-22 10:59:06,2014-06-22,Sunday
16094,Separate Ways (Worlds Apart),Journey,KGLK,KGLK0120,2014-06-22 13:28:28,2014-06-22,Sunday
16095,Separate Ways (Worlds Apart),Journey,KGLK,KGLK0308,2014-06-21 20:28:25,2014-06-21,Saturday
16096,Separate Ways (Worlds Apart),Journey,KGLK,KGLK1257,2014-06-18 05:28:16,2014-06-18,Wednesday
16097,Separate Ways (Worlds Apart),Journey,KGLK,KGLK1488,2014-06-16 22:58:56,2014-06-16,Monday
16098,Separate Ways (Worlds Apart),Journey,KSLX,KSLX0160,2014-06-19 11:28:28,2014-06-19,Thursday
16099,Separate Ways (Worlds Apart),Journey,KSLX,KSLX0467,2014-06-18 04:59:38,2014-06-18,Wednesday
16100,Separate Ways (Worlds Apart),Journey,KSLX,KSLX0645,2014-06-16 22:59:45,2014-06-16,Monday
16101,Separate Ways (Worlds Apart),Journey,KSLX,KSLX0873,2014-06-16 00:28:36,2014-06-16,Monday
16102,Separate Ways (Worlds Apart),Journey,KZOK,KZOK0924,2014-06-16 23:54:35,2014-06-16,Monday
16103,Separate Ways (Worlds Apart),Journey,WNCX,WNCX0182,2014-06-21 23:54:18,2014-06-21,Saturday
16104,Separate Ways (Worlds Apart),Journey,WNCX,WNCX0223,2014-06-21 23:54:19,2014-06-21,Saturday
16105,Separate Ways (Worlds Apart),Journey,WNCX,WNCX0463,2014-06-19 23:54:40,2014-06-19,Thursday
16106,Separate Ways (Worlds Apart),Journey,WNCX,WNCX0791,2014-06-18 23:54:19,2014-06-18,Wednesday
16107,Separate Ways (Worlds Apart),Journey,WNCX,WNCX1284,2014-06-16 23:54:31,2014-06-16,Monday
16108,Separate Ways (Worlds Apart),Journey,KCFX,KCFX0955,2014-06-18 14:59:10,2014-06-18,Wednesday
16109,Separate Ways (Worlds Apart),Journey,KLOS,KLOS0122,2014-06-22 03:59:03,2014-06-22,Sunday
16110,Separate Ways (Worlds Apart),Journey,KLOS,KLOS0255,2014-06-21 14:59:06,2014-06-21,Saturday
16111,Separate Ways (Worlds Apart),Journey,KLOS,KLOS0394,2014-06-21 00:59:25,2014-06-21,Saturday
16112,Separate Ways (Worlds Apart),Journey,KLOS,KLOS0569,2014-06-20 04:59:04,2014-06-20,Friday
16113,Separate Ways (Worlds Apart),Journey,KLOS,KLOS0684,2014-06-19 15:59:22,2014-06-19,Thursday
16114,Separate Ways (Worlds Apart),Journey,KLOS,KLOS0822,2014-06-18 23:59:27,2014-06-18,Wednesday
16115,Separate Ways (Worlds Apart),Journey,KLOS,KLOS1010,2014-06-18 01:59:01,2014-06-18,Wednesday
16116,Separate Ways (Worlds Apart),Journey,KLOS,KLOS1050,2014-06-17 23:59:05,2014-06-17,Tuesday
16117,Separate Ways (Worlds Apart),Journey,KSEG,KSEG0313,2014-06-21 20:59:18,2014-06-21,Saturday
