,SongName,ArtistName,CALLSIGN,UNIQUE_ID,TimePlayed
16327,Wheel in the Sky,Journey,WRFX,WRFX0916,1970-01-01 00:00:01.403107110
16328,Wheel in the Sky,Journey,WRFX,WRFX0993,1970-01-01 00:00:01.403071110
16329,Wheel in the Sky,Journey,WRFX,WRFX1092,1970-01-01 00:00:01.403013511
16330,Wheel in the Sky,Journey,WXGL,WXGL0113,1970-01-01 00:00:01.403447300
16331,Wheel in the Sky,Journey,WXGL,WXGL0300,1970-01-01 00:00:01.403384327
16332,Wheel in the Sky,Journey,WXGL,WXGL0742,1970-01-01 00:00:01.403242087
16333,Wheel in the Sky,Journey,WXGL,WXGL1068,1970-01-01 00:00:01.403144895
16334,Wheel in the Sky,Journey,WXGL,WXGL1162,1970-01-01 00:00:01.403114313
16335,Wheel in the Sky,Journey,WXGL,WXGL1375,1970-01-01 00:00:01.403049512
16336,Wheel in the Sky,Journey,WXGL,WXGL1409,1970-01-01 00:00:01.403002732
16337,Wheel in the Sky,Journey,WXGL,WXGL1633,1970-01-01 00:00:01.402930716
16338,Wheel in the Sky,Journey,WZLX,WZLX0269,1970-01-01 00:00:01.403308456
16339,Wheel in the Sky,Journey,WZLX,WZLX1021,1970-01-01 00:00:01.402962864
16340,Who's Crying Now,Journey,KSLX,KSLX0107,1970-01-01 00:00:01.403193587
16341,Who's Crying Now,Journey,KGB,KGB0977,1970-01-01 00:00:01.403146718
16342,Who's Crying Now,Journey,KGLK,KGLK0518,1970-01-01 00:00:01.403317712
16343,Who's Crying Now,Journey,KGLK,KGLK0983,1970-01-01 00:00:01.403159309
16344,Who's Crying Now,Journey,KGLK,KGLK1721,1970-01-01 00:00:01.402882106
16345,Who's Crying Now,Journey,KRFX,KRFX0162,1970-01-01 00:00:01.403420308
16346,Who's Crying Now,Journey,KRFX,KRFX0741,1970-01-01 00:00:01.403211515
16347,Who's Crying Now,Journey,KRFX,KRFX1130,1970-01-01 00:00:01.403060312
16348,Who's Crying Now,Journey,KRFX,KRFX1437,1970-01-01 00:00:01.402909113
16349,Who's Crying Now,Journey,KSEG,KSEG1641,1970-01-01 00:00:01.402934344
16350,Who's Crying Now,Journey,KSEG,KSEG1749,1970-01-01 00:00:01.402898368
16351,Who's Crying Now,Journey,KUFX,KUFX0171,1970-01-01 00:00:01.403420359
16352,Who's Crying Now,Journey,KUFX,KUFX0376,1970-01-01 00:00:01.403351954
16353,Who's Crying Now,Journey,WBGG,WBGG0419,1970-01-01 00:00:01.403341113
16354,Who's Crying Now,Journey,WBGG,WBGG1543,1970-01-01 00:00:01.402880302
16355,Who's Crying Now,Journey,WBIG,WBIG0098,1970-01-01 00:00:01.403449104
16356,Who's Crying Now,Journey,WBIG,WBIG0548,1970-01-01 00:00:01.403290694
16357,Who's Crying Now,Journey,WLUP,WLUP0343,1970-01-01 00:00:01.403369927
16358,Who's Crying Now,Journey,WLUP,WLUP0552,1970-01-01 00:00:01.403305128
16359,Who's Crying Now,Journey,WLUP,WLUP1008,1970-01-01 00:00:01.403150333
16360,Who's Crying Now,Journey,WLUP,WLUP1602,1970-01-01 00:00:01.402909140
16361,Who's Crying Now,Journey,WOFX,WOFX0206,1970-01-01 00:00:01.403402330
16362,Who's Crying Now,Journey,WOFX,WOFX0675,1970-01-01 00:00:01.403218750
16363,Who's Crying Now,Journey,WOFX,WOFX1233,1970-01-01 00:00:01.402945156
16364,Who's Crying Now,Journey,WRFX,WRFX0240,1970-01-01 00:00:01.403366308
16365,Who's Crying Now,Journey,WRFX,WRFX0654,1970-01-01 00:00:01.403207922
16366,Who's Crying Now,Journey,WRFX,WRFX0769,1970-01-01 00:00:01.403161123
16367,Who's Crying Now,Journey,WRFX,WRFX1295,1970-01-01 00:00:01.402930705
16368,Who's Crying Now,Journey,WZLX,WZLX0098,1970-01-01 00:00:01.403481267
16369,Breaking The Law,Judas Priest,KLOS,KLOS0607,1970-01-01 00:00:01.403225968
16370,Breaking The Law,Judas Priest,KZEP,KZEP0099,1970-01-01 00:00:01.403445524
16371,Breaking The Law,Judas Priest,KZEP,KZEP1008,1970-01-01 00:00:01.403110710
16372,Breaking The Law,Judas Priest,KZEP,KZEP1480,1970-01-01 00:00:01.402912714
16373,Breaking The Law,Judas Priest,WOFX,WOFX0432,1970-01-01 00:00:01.403315955
16374,Breaking The Law,Judas Priest,WZLX,WZLX0378,1970-01-01 00:00:01.403308457
16375,Breaking The Law,Judas Priest,WZLX,WZLX0449,1970-01-01 00:00:01.403222075
16376,Diamonds And Rust,Judas Priest,KZEP,KZEP0767,1970-01-01 00:00:01.403204327
16377,Electric Eye,Judas Priest,WDVE,WDVE0259,1970-01-01 00:00:01.403369902
16378,Heading Out To The Highway,Judas Priest,KGLK,KGLK0626,1970-01-01 00:00:01.403281699
16379,Heading Out To The Highway,Judas Priest,KZEP,KZEP0129,1970-01-01 00:00:01.403434709
16380,Heading Out To The Highway,Judas Priest,KZEP,KZEP0472,1970-01-01 00:00:01.403315932
16381,Heading Out To The Highway,Judas Priest,KZEP,KZEP0756,1970-01-01 00:00:01.403207926
16382,Heading Out To The Highway,Judas Priest,KZEP,KZEP0956,1970-01-01 00:00:01.403132307
16383,Heading Out To The Highway,Judas Priest,KZEP,KZEP1161,1970-01-01 00:00:01.403056707
16384,Heading Out To The Highway,Judas Priest,KZEP,KZEP1394,1970-01-01 00:00:01.402937930
16385,Heading Out To The Highway,Judas Priest,WOFX,WOFX0102,1970-01-01 00:00:01.403449144
16386,Heading Out To The Highway,Judas Priest,WOFX,WOFX0631,1970-01-01 00:00:01.403233133
16387,Heading Out To The Highway,Judas Priest,WZLX,WZLX0764,1970-01-01 00:00:01.403135654
16388,Hot Rockin',Judas Priest,KSHE,KSHE1125,1970-01-01 00:00:01.403049570
16389,Living After Midnight,Judas Priest,KSLX,KSLX0337,1970-01-01 00:00:01.403110772
16390,Living After Midnight,Judas Priest,KCFX,KCFX0247,1970-01-01 00:00:01.403380756
16391,Living After Midnight,Judas Priest,KCFX,KCFX0654,1970-01-01 00:00:01.403225964
16392,Living After Midnight,Judas Priest,KCFX,KCFX0828,1970-01-01 00:00:01.403153960
16393,Living After Midnight,Judas Priest,KCFX,KCFX0957,1970-01-01 00:00:01.403103550
16394,Living After Midnight,Judas Priest,KCFX,KCFX1148,1970-01-01 00:00:01.402999163
16395,Living After Midnight,Judas Priest,KCFX,KCFX1431,1970-01-01 00:00:01.402884087
16396,Living After Midnight,Judas Priest,KGON,KGON0082,1970-01-01 00:00:01.403427540
16397,Living After Midnight,Judas Priest,KGON,KGON0201,1970-01-01 00:00:01.403384346
16398,Living After Midnight,Judas Priest,KGON,KGON0824,1970-01-01 00:00:01.403179137
16399,Living After Midnight,Judas Priest,KGON,KGON1194,1970-01-01 00:00:01.403056733
16400,Living After Midnight,Judas Priest,KGON,KGON1592,1970-01-01 00:00:01.402898357
16401,Living After Midnight,Judas Priest,KRFX,KRFX0240,1970-01-01 00:00:01.403398721
16402,Living After Midnight,Judas Priest,KRFX,KRFX1369,1970-01-01 00:00:01.402937920
16403,Living After Midnight,Judas Priest,KSHE,KSHE0046,1970-01-01 00:00:01.403452771
16404,Living After Midnight,Judas Priest,KSHE,KSHE0422,1970-01-01 00:00:01.403319587
16405,Living After Midnight,Judas Priest,KSHE,KSHE0902,1970-01-01 00:00:01.403132365
16406,Living After Midnight,Judas Priest,KSHE,KSHE1157,1970-01-01 00:00:01.402999186
16407,Living After Midnight,Judas Priest,KZEP,KZEP0069,1970-01-01 00:00:01.403456313
16408,Living After Midnight,Judas Priest,KZEP,KZEP0247,1970-01-01 00:00:01.403395131
16409,Living After Midnight,Judas Priest,KZEP,KZEP0402,1970-01-01 00:00:01.403337523
16410,Living After Midnight,Judas Priest,KZEP,KZEP0586,1970-01-01 00:00:01.403269118
16411,Living After Midnight,Judas Priest,KZEP,KZEP0848,1970-01-01 00:00:01.403171921
16412,Living After Midnight,Judas Priest,KZEP,KZEP1092,1970-01-01 00:00:01.403074709
16413,Living After Midnight,Judas Priest,KZEP,KZEP1332,1970-01-01 00:00:01.402963114
16414,Living After Midnight,Judas Priest,WDVE,WDVE0806,1970-01-01 00:00:01.403132300
16415,Living After Midnight,Judas Priest,WLUP,WLUP0475,1970-01-01 00:00:01.403326742
16416,Living After Midnight,Judas Priest,WOFX,WOFX1289,1970-01-01 00:00:01.402923553
16417,Living After Midnight,Judas Priest,WZLX,WZLX0102,1970-01-01 00:00:01.403481267
16418,Living After Midnight,Judas Priest,WZLX,WZLX0185,1970-01-01 00:00:01.403394854
16419,Living After Midnight,Judas Priest,WZLX,WZLX0591,1970-01-01 00:00:01.403135652
16420,Living After Midnight,Judas Priest,WZLX,WZLX1133,1970-01-01 00:00:01.402962865
16421,The Ripper,Judas Priest,KSHE,KSHE0785,1970-01-01 00:00:01.403175569
16422,Turbo Lover,Judas Priest,KZEP,KZEP0531,1970-01-01 00:00:01.403290711
16423,You've Got Another Thing Comin',Judas Priest,KCFX,KCFX0202,1970-01-01 00:00:01.403398764
16424,You've Got Another Thing Comin',Judas Priest,KCFX,KCFX0488,1970-01-01 00:00:01.403290743
16425,You've Got Another Thing Comin',Judas Priest,KCFX,KCFX0761,1970-01-01 00:00:01.403182737
16426,You've Got Another Thing Comin',Judas Priest,KCFX,KCFX1110,1970-01-01 00:00:01.403049540
16427,You've Got Another Thing Comin',Judas Priest,KGON,KGON0368,1970-01-01 00:00:01.403326750
16428,You've Got Another Thing Comin',Judas Priest,KGON,KGON0548,1970-01-01 00:00:01.403269144
16429,You've Got Another Thing Comin',Judas Priest,KGON,KGON0584,1970-01-01 00:00:01.403254748
16430,You've Got Another Thing Comin',Judas Priest,KGON,KGON0924,1970-01-01 00:00:01.403146741
16431,You've Got Another Thing Comin',Judas Priest,KGON,KGON1572,1970-01-01 00:00:01.402901950
16432,You've Got Another Thing Comin',Judas Priest,KRFX,KRFX0047,1970-01-01 00:00:01.403459902
16433,You've Got Another Thing Comin',Judas Priest,KRFX,KRFX0357,1970-01-01 00:00:01.403355502
16434,You've Got Another Thing Comin',Judas Priest,KRFX,KRFX0511,1970-01-01 00:00:01.403301499
16435,You've Got Another Thing Comin',Judas Priest,KRFX,KRFX0765,1970-01-01 00:00:01.403204317
16436,You've Got Another Thing Comin',Judas Priest,KRFX,KRFX0909,1970-01-01 00:00:01.403146704
16437,You've Got Another Thing Comin',Judas Priest,KRFX,KRFX1304,1970-01-01 00:00:01.402966700
16438,You've Got Another Thing Comin',Judas Priest,KRFX,KRFX1491,1970-01-01 00:00:01.402891117
16439,You've Got Another Thing Comin',Judas Priest,WOFX,WOFX0597,1970-01-01 00:00:01.403261933
16440,You've Got Another Thing Comin',Judas Priest,WZLX,WZLX0964,1970-01-01 00:00:01.403049258
16441,You've Got Another Thing Comin',Judas Priest,WZLX,WZLX1078,1970-01-01 00:00:01.402962864
16442,You've Got Another Thing Comin',Judas Priest,KZOK,KZOK0282,1970-01-01 00:00:01.403308467
16443,You've Got Another Thing Comin',Judas Priest,WNCX,WNCX0288,1970-01-01 00:00:01.403308461
16444,You've Got Another Thing Comin',Judas Priest,WNCX,WNCX1151,1970-01-01 00:00:01.402962870
16445,You've Got Another Thing Comin',Judas Priest,WLUP,WLUP0818,1970-01-01 00:00:01.403215145
16446,You've Got Another Thing Comin',Judas Priest,WLUP,WLUP1223,1970-01-01 00:00:01.403071131
16447,You've Got Another Thing Comin',Judas Priest,KSHE,KSHE0722,1970-01-01 00:00:01.403197182
16448,You've Got Another Thing Comin',Judas Priest,KSHE,KSHE1275,1970-01-01 00:00:01.402955983
16449,Simple Man,Junkyard,KSHE,KSHE1270,1970-01-01 00:00:01.402955983
16450,Carry On Wayward Son,Kansas,KCFX,KCFX0230,1970-01-01 00:00:01.403387964
16451,Carry On Wayward Son,Kansas,KCFX,KCFX0618,1970-01-01 00:00:01.403236738
16452,Carry On Wayward Son,Kansas,KCFX,KCFX0745,1970-01-01 00:00:01.403189960
16453,Carry On Wayward Son,Kansas,KCFX,KCFX1007,1970-01-01 00:00:01.403085561
16454,Carry On Wayward Son,Kansas,KCFX,KCFX1205,1970-01-01 00:00:01.402973943
16455,Carry On Wayward Son,Kansas,KCFX,KCFX1285,1970-01-01 00:00:01.402941563
16456,Carry On Wayward Son,Kansas,KGB,KGB0005,1970-01-01 00:00:01.403481518
16457,Carry On Wayward Son,Kansas,KGB,KGB0129,1970-01-01 00:00:01.403438314
16458,Carry On Wayward Son,Kansas,KGB,KGB0405,1970-01-01 00:00:01.403348315
16459,Carry On Wayward Son,Kansas,KGB,KGB0585,1970-01-01 00:00:01.403283522
16460,Carry On Wayward Son,Kansas,KGB,KGB0778,1970-01-01 00:00:01.403211529
16461,Carry On Wayward Son,Kansas,KGB,KGB1094,1970-01-01 00:00:01.403099921
16462,Carry On Wayward Son,Kansas,KGB,KGB1607,1970-01-01 00:00:01.402887532
16463,Carry On Wayward Son,Kansas,KGLK,KGLK0035,1970-01-01 00:00:01.403470732
16464,Carry On Wayward Son,Kansas,KGLK,KGLK0259,1970-01-01 00:00:01.403398743
16465,Carry On Wayward Son,Kansas,KGLK,KGLK0402,1970-01-01 00:00:01.403353693
16466,Carry On Wayward Son,Kansas,KGLK,KGLK0598,1970-01-01 00:00:01.403292494
16467,Carry On Wayward Son,Kansas,KGLK,KGLK0823,1970-01-01 00:00:01.403216911
16468,Carry On Wayward Son,Kansas,KGLK,KGLK1203,1970-01-01 00:00:01.403092731
16469,Carry On Wayward Son,Kansas,KGLK,KGLK1462,1970-01-01 00:00:01.402966721
16470,Carry On Wayward Son,Kansas,KGLK,KGLK1596,1970-01-01 00:00:01.402923540
16471,Carry On Wayward Son,Kansas,KGON,KGON0184,1970-01-01 00:00:01.403387960
16472,Carry On Wayward Son,Kansas,KGON,KGON0384,1970-01-01 00:00:01.403323152
16473,Carry On Wayward Son,Kansas,KGON,KGON0544,1970-01-01 00:00:01.403269144
16474,Carry On Wayward Son,Kansas,KGON,KGON0675,1970-01-01 00:00:01.403229538
16475,Carry On Wayward Son,Kansas,KGON,KGON0852,1970-01-01 00:00:01.403168351
16476,Carry On Wayward Son,Kansas,KGON,KGON1065,1970-01-01 00:00:01.403099944
16477,Carry On Wayward Son,Kansas,KGON,KGON1181,1970-01-01 00:00:01.403060348
16478,Carry On Wayward Son,Kansas,KGON,KGON1423,1970-01-01 00:00:01.402952343
16479,Carry On Wayward Son,Kansas,KLOS,KLOS0194,1970-01-01 00:00:01.403384354
16480,Carry On Wayward Son,Kansas,KLOS,KLOS0465,1970-01-01 00:00:01.403287150
16481,Carry On Wayward Son,Kansas,KRFX,KRFX0001,1970-01-01 00:00:01.403474312
16482,Carry On Wayward Son,Kansas,KRFX,KRFX0291,1970-01-01 00:00:01.403380716
16483,Carry On Wayward Son,Kansas,KRFX,KRFX0459,1970-01-01 00:00:01.403319520
16484,Carry On Wayward Son,Kansas,KRFX,KRFX0597,1970-01-01 00:00:01.403269107
16485,Carry On Wayward Son,Kansas,KRFX,KRFX0732,1970-01-01 00:00:01.403215116
16486,Carry On Wayward Son,Kansas,KRFX,KRFX0988,1970-01-01 00:00:01.403117923
16487,Carry On Wayward Son,Kansas,KRFX,KRFX1101,1970-01-01 00:00:01.403071103
16488,Carry On Wayward Son,Kansas,KSEG,KSEG0233,1970-01-01 00:00:01.403405971
16489,Carry On Wayward Son,Kansas,KSEG,KSEG0434,1970-01-01 00:00:01.403341165
16490,Carry On Wayward Son,Kansas,KSEG,KSEG0648,1970-01-01 00:00:01.403272762
16491,Carry On Wayward Son,Kansas,KSEG,KSEG0851,1970-01-01 00:00:01.403211564
16492,Carry On Wayward Son,Kansas,KSEG,KSEG1084,1970-01-01 00:00:01.403139548
16493,Carry On Wayward Son,Kansas,KSEG,KSEG1671,1970-01-01 00:00:01.402923573
16494,Carry On Wayward Son,Kansas,KSHE,KSHE0262,1970-01-01 00:00:01.403373560
16495,Carry On Wayward Son,Kansas,KSHE,KSHE0606,1970-01-01 00:00:01.403243984
16496,Carry On Wayward Son,Kansas,KSHE,KSHE1372,1970-01-01 00:00:01.402916366
16497,Carry On Wayward Son,Kansas,KSLX,KSLX0526,1970-01-01 00:00:01.403006396
16498,Carry On Wayward Son,Kansas,KUFX,KUFX0025,1970-01-01 00:00:01.403474365
16499,Carry On Wayward Son,Kansas,KUFX,KUFX0188,1970-01-01 00:00:01.403416762
16500,Carry On Wayward Son,Kansas,KUFX,KUFX0380,1970-01-01 00:00:01.403351955
16501,Carry On Wayward Son,Kansas,KUFX,KUFX0769,1970-01-01 00:00:01.403225976
16502,Carry On Wayward Son,Kansas,KZEP,KZEP0070,1970-01-01 00:00:01.403456313
16503,Carry On Wayward Son,Kansas,KZEP,KZEP0254,1970-01-01 00:00:01.403391534
16504,Carry On Wayward Son,Kansas,KZEP,KZEP0607,1970-01-01 00:00:01.403261910
16505,Carry On Wayward Son,Kansas,KZEP,KZEP0779,1970-01-01 00:00:01.403200729
16506,Carry On Wayward Son,Kansas,KZEP,KZEP1042,1970-01-01 00:00:01.403099918
16507,Carry On Wayward Son,Kansas,KZEP,KZEP1484,1970-01-01 00:00:01.402909123
16508,Carry On Wayward Son,Kansas,KZOK,KZOK0099,1970-01-01 00:00:01.403394863
16509,Carry On Wayward Son,Kansas,KZOK,KZOK0352,1970-01-01 00:00:01.403222085
16510,Carry On Wayward Son,Kansas,KZOK,KZOK0958,1970-01-01 00:00:01.402962876
16511,Carry On Wayward Son,Kansas,KZPS,KZPS0103,1970-01-01 00:00:01.403449101
16512,Carry On Wayward Son,Kansas,KZPS,KZPS0247,1970-01-01 00:00:01.403395111
16513,Carry On Wayward Son,Kansas,KZPS,KZPS0390,1970-01-01 00:00:01.403348292
16514,Carry On Wayward Son,Kansas,KZPS,KZPS0745,1970-01-01 00:00:01.403229488
16515,Carry On Wayward Son,Kansas,KZPS,KZPS0760,1970-01-01 00:00:01.403222305
16516,Carry On Wayward Son,Kansas,KZPS,KZPS0857,1970-01-01 00:00:01.403189909
16517,Carry On Wayward Son,Kansas,KZPS,KZPS1263,1970-01-01 00:00:01.403053091
16518,Carry On Wayward Son,Kansas,KZPS,KZPS1341,1970-01-01 00:00:01.402995510
16519,Carry On Wayward Son,Kansas,KZPS,KZPS1535,1970-01-01 00:00:01.402927112
16520,Carry On Wayward Son,Kansas,WAXQ,WAXQ0323,1970-01-01 00:00:01.403355489
16521,Carry On Wayward Son,Kansas,WAXQ,WAXQ0457,1970-01-01 00:00:01.403297882
16522,Carry On Wayward Son,Kansas,WAXQ,WAXQ0681,1970-01-01 00:00:01.403225907
16523,Carry On Wayward Son,Kansas,WAXQ,WAXQ0843,1970-01-01 00:00:01.403168297
16524,Carry On Wayward Son,Kansas,WAXQ,WAXQ1000,1970-01-01 00:00:01.403110687
16525,Carry On Wayward Son,Kansas,WAXQ,WAXQ1526,1970-01-01 00:00:01.402898306
16526,Carry On Wayward Son,Kansas,WBGG,WBGG0030,1970-01-01 00:00:01.403474309
16527,Carry On Wayward Son,Kansas,WBGG,WBGG0355,1970-01-01 00:00:01.403366298
16528,Carry On Wayward Son,Kansas,WBGG,WBGG0664,1970-01-01 00:00:01.403261897
16529,Carry On Wayward Son,Kansas,WBGG,WBGG0746,1970-01-01 00:00:01.403225917
16530,Carry On Wayward Son,Kansas,WBGG,WBGG1008,1970-01-01 00:00:01.403121498
16531,Carry On Wayward Son,Kansas,WBIG,WBIG0088,1970-01-01 00:00:01.403452698
16532,Carry On Wayward Son,Kansas,WBIG,WBIG0375,1970-01-01 00:00:01.403344701
16533,Carry On Wayward Son,Kansas,WBIG,WBIG0734,1970-01-01 00:00:01.403225914
16534,Carry On Wayward Son,Kansas,WBIG,WBIG0810,1970-01-01 00:00:01.403197108
16535,Carry On Wayward Son,Kansas,WCSX,WCSX0001,1970-01-01 00:00:01.403481256
16536,Carry On Wayward Son,Kansas,WCSX,WCSX0199,1970-01-01 00:00:01.403481256
16537,Carry On Wayward Son,Kansas,WCSX,WCSX0370,1970-01-01 00:00:01.403394843
16538,Carry On Wayward Son,Kansas,WCSX,WCSX0507,1970-01-01 00:00:01.403394843
16539,Carry On Wayward Son,Kansas,WCSX,WCSX0665,1970-01-01 00:00:01.403308446
16540,Carry On Wayward Son,Kansas,WCSX,WCSX0977,1970-01-01 00:00:01.403222065
16541,Carry On Wayward Son,Kansas,WCSX,WCSX1154,1970-01-01 00:00:01.403135643
16542,Carry On Wayward Son,Kansas,WCSX,WCSX1359,1970-01-01 00:00:01.403049246
16543,Carry On Wayward Son,Kansas,WCSX,WCSX1539,1970-01-01 00:00:01.403049247
16544,Carry On Wayward Son,Kansas,WCSX,WCSX1735,1970-01-01 00:00:01.402962855
16545,Carry On Wayward Son,Kansas,WDVE,WDVE0508,1970-01-01 00:00:01.403261904
16546,Carry On Wayward Son,Kansas,WDVE,WDVE0593,1970-01-01 00:00:01.403225924
16547,Carry On Wayward Son,Kansas,WDVE,WDVE0817,1970-01-01 00:00:01.403128700
16548,Carry On Wayward Son,Kansas,WLUP,WLUP0206,1970-01-01 00:00:01.403413145
16549,Carry On Wayward Son,Kansas,WLUP,WLUP0670,1970-01-01 00:00:01.403265537
16550,Carry On Wayward Son,Kansas,WLUP,WLUP0961,1970-01-01 00:00:01.403164741
16551,Carry On Wayward Son,Kansas,WLUP,WLUP1265,1970-01-01 00:00:01.403060340
16552,Carry On Wayward Son,Kansas,WLUP,WLUP1504,1970-01-01 00:00:01.402945151
16553,Carry On Wayward Son,Kansas,WMGK,WMGK0210,1970-01-01 00:00:01.403394849
16554,Carry On Wayward Son,Kansas,WMGK,WMGK0756,1970-01-01 00:00:01.403222070
16555,Carry On Wayward Son,Kansas,WMGK,WMGK1031,1970-01-01 00:00:01.403135648
16556,Carry On Wayward Son,Kansas,WMGK,WMGK1588,1970-01-01 00:00:01.402962859
16557,Carry On Wayward Son,Kansas,WNCX,WNCX0032,1970-01-01 00:00:01.403481271
16558,Carry On Wayward Son,Kansas,WNCX,WNCX0371,1970-01-01 00:00:01.403308462
16559,Carry On Wayward Son,Kansas,WNCX,WNCX0595,1970-01-01 00:00:01.403222081
16560,Carry On Wayward Son,Kansas,WNCX,WNCX0896,1970-01-01 00:00:01.403049262
16561,Carry On Wayward Son,Kansas,WNCX,WNCX1141,1970-01-01 00:00:01.402962870
16562,Carry On Wayward Son,Kansas,WOFX,WOFX0302,1970-01-01 00:00:01.403373529
16563,Carry On Wayward Son,Kansas,WOFX,WOFX0899,1970-01-01 00:00:01.403125131
16564,Carry On Wayward Son,Kansas,WOFX,WOFX1030,1970-01-01 00:00:01.403060344
16565,Carry On Wayward Son,Kansas,WRFX,WRFX0156,1970-01-01 00:00:01.403395128
16566,Carry On Wayward Son,Kansas,WRFX,WRFX0476,1970-01-01 00:00:01.403276319
16567,Carry On Wayward Son,Kansas,WRFX,WRFX0624,1970-01-01 00:00:01.403225927
16568,Carry On Wayward Son,Kansas,WRFX,WRFX0664,1970-01-01 00:00:01.403204324
16569,Carry On Wayward Son,Kansas,WRFX,WRFX0854,1970-01-01 00:00:01.403132303
16570,Carry On Wayward Son,Kansas,WRFX,WRFX0968,1970-01-01 00:00:01.403089123
16571,Carry On Wayward Son,Kansas,WRFX,WRFX0995,1970-01-01 00:00:01.403071110
16572,Carry On Wayward Son,Kansas,WRFX,WRFX1239,1970-01-01 00:00:01.402952313
16573,Carry On Wayward Son,Kansas,WRFX,WRFX1356,1970-01-01 00:00:01.402905521
16574,Carry On Wayward Son,Kansas,WXGL,WXGL0229,1970-01-01 00:00:01.403407684
16575,Carry On Wayward Son,Kansas,WXGL,WXGL0358,1970-01-01 00:00:01.403368090
16576,Carry On Wayward Son,Kansas,WXGL,WXGL0554,1970-01-01 00:00:01.403301516
16577,Carry On Wayward Son,Kansas,WXGL,WXGL0684,1970-01-01 00:00:01.403260090
16578,Carry On Wayward Son,Kansas,WXGL,WXGL0806,1970-01-01 00:00:01.403224106
16579,Carry On Wayward Son,Kansas,WXGL,WXGL0943,1970-01-01 00:00:01.403182714
16580,Carry On Wayward Son,Kansas,WXGL,WXGL1145,1970-01-01 00:00:01.403121520
16581,Carry On Wayward Son,Kansas,WXGL,WXGL1299,1970-01-01 00:00:01.403071120
16582,Carry On Wayward Son,Kansas,WXGL,WXGL1508,1970-01-01 00:00:01.402970928
16583,Carry On Wayward Son,Kansas,WXGL,WXGL1672,1970-01-01 00:00:01.402918086
16584,Dust In The Wind,Kansas,KGB,KGB0314,1970-01-01 00:00:01.403380730
16585,Dust In The Wind,Kansas,KRFX,KRFX0131,1970-01-01 00:00:01.403431105
16586,Dust In The Wind,Kansas,KSEG,KSEG0272,1970-01-01 00:00:01.403395169
16587,Dust In The Wind,Kansas,KSEG,KSEG0725,1970-01-01 00:00:01.403251162
16588,Dust In The Wind,Kansas,KSEG,KSEG0952,1970-01-01 00:00:01.403179148
16589,Dust In The Wind,Kansas,KSEG,KSEG1157,1970-01-01 00:00:01.403114344
16590,Dust In The Wind,Kansas,KSEG,KSEG1460,1970-01-01 00:00:01.402988347
16591,Dust In The Wind,Kansas,KSEG,KSEG1788,1970-01-01 00:00:01.402887564
16592,Dust In The Wind,Kansas,KSLX,KSLX0063,1970-01-01 00:00:01.403207988
16593,Dust In The Wind,Kansas,KSLX,KSLX0373,1970-01-01 00:00:01.403098118
16594,Dust In The Wind,Kansas,KSLX,KSLX0797,1970-01-01 00:00:01.402909180
16595,Dust In The Wind,Kansas,KZEP,KZEP0142,1970-01-01 00:00:01.403427514
16596,Dust In The Wind,Kansas,KZEP,KZEP0330,1970-01-01 00:00:01.403362713
16597,Dust In The Wind,Kansas,KZEP,KZEP0518,1970-01-01 00:00:01.403297906
16598,Dust In The Wind,Kansas,KZEP,KZEP0697,1970-01-01 00:00:01.403229510
16599,Dust In The Wind,Kansas,KZEP,KZEP0859,1970-01-01 00:00:01.403164722
16600,Dust In The Wind,Kansas,KZEP,KZEP1362,1970-01-01 00:00:01.402948719
16601,Dust In The Wind,Kansas,KZEP,KZEP1575,1970-01-01 00:00:01.402880316
16602,Dust In The Wind,Kansas,KZOK,KZOK0491,1970-01-01 00:00:01.403135663
16603,Dust In The Wind,Kansas,KZOK,KZOK0529,1970-01-01 00:00:01.403135663
16604,Dust In The Wind,Kansas,KZPS,KZPS0297,1970-01-01 00:00:01.403380706
16605,Dust In The Wind,Kansas,KZPS,KZPS0944,1970-01-01 00:00:01.403161106
16606,Dust In The Wind,Kansas,KZPS,KZPS1463,1970-01-01 00:00:01.402952296
16607,Dust In The Wind,Kansas,WAXQ,WAXQ0569,1970-01-01 00:00:01.403261887
16608,Dust In The Wind,Kansas,WAXQ,WAXQ0738,1970-01-01 00:00:01.403204303
16609,Dust In The Wind,Kansas,WAXQ,WAXQ0947,1970-01-01 00:00:01.403132283
16610,Dust In The Wind,Kansas,WAXQ,WAXQ1109,1970-01-01 00:00:01.403071089
16611,Dust In The Wind,Kansas,WAXQ,WAXQ1429,1970-01-01 00:00:01.402934280
16612,Dust In The Wind,Kansas,WBIG,WBIG0504,1970-01-01 00:00:01.403305092
16613,Dust In The Wind,Kansas,WBIG,WBIG0892,1970-01-01 00:00:01.403164705
16614,Dust In The Wind,Kansas,WBIG,WBIG1028,1970-01-01 00:00:01.403121495
16615,Dust In The Wind,Kansas,WBIG,WBIG1545,1970-01-01 00:00:01.402909106
16616,Dust In The Wind,Kansas,WDVE,WDVE0002,1970-01-01 00:00:01.403474316
16617,Dust In The Wind,Kansas,WDVE,WDVE0458,1970-01-01 00:00:01.403279913
16618,Dust In The Wind,Kansas,WDVE,WDVE0731,1970-01-01 00:00:01.403157521
16619,Dust In The Wind,Kansas,WDVE,WDVE0910,1970-01-01 00:00:01.403092713
