"Season","Name","playerid","Team","G","PA","AB","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","AVG1","OBP","SLG","OPS","ISO","BABIP","w RC","w RAA","w OBA","wRC+","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%"
"2006","Austin Kearns","332","2 Tms","150","629","537","142","83","33","2","24","86","86","76","4","135","10","5","1","18","9","4","0.264432029","0.120826709","0.214626391","0.562962962","0.264432029","0.363057324","0.467411545","0.830468869","0.202979516","0.308093994","93.317517072819","14.3780211218817","0.358260047836946","113.807630600982","1.096153846","0.194581280","0.421182266","0.384236453","0.044871794","0.153846153","0.070175438","0.000000000","0.4447","0.2924","0.2629","0.1007","0.5774","0.3219"
"2006","Jason LaRue","337","CIN","71","230","191","37","24","5","0","8","22","21","27","9","51","8","1","3","3","1","0","0.193717277","0.117391304","0.221739130","0.529411764","0.193717277","0.317180616","0.345549738","0.662730354","0.151832461","0.218045112","19.579558670322","-9.28543984909863","0.284245586723363","63.0568013067073","1.196078431","0.200000000","0.435714285","0.364285714","0.078431372","0.156862745","0.032786885","0.000000000","0.5347","0.2917","0.1736","0.1111","0.6944","0.1944"
"2006","Wily Mo Pena","344","BOS","82","304","276","83","55","15","2","11","36","42","20","0","90","3","5","0","7","0","1","0.300724637","0.065789473","0.296052631","0.222222222","0.300724637","0.348684210","0.489130434","0.837814644","0.188405797","0.400000000","44.9271516491953","6.77515360613503","0.357586338920029","111.039071808983","1.013333333","0.209424083","0.397905759","0.392670157","0.173333333","0.146666666","0.118421052","0.000000000","0.3246","0.3874","0.2880","0.0942","0.5550","0.3508"
"2006","Todd Walker","359","2 Tms","136","504","442","123","90","22","2","9","56","53","55","2","38","1","5","1","8","2","1","0.278280542","0.109126984","0.075396825","1.447368421","0.278280542","0.355864811","0.398190045","0.754054856","0.119909503","0.285000000","63.6019426569435","0.349945901343497","0.332307738577296","96.1338473149004","0.952380952","0.196078431","0.392156862","0.411764705","0.077380952","0.053571428","0.018750000","0.500000000","0.3683","0.3780","0.2537","0.0976","0.6854","0.2171"
"2006","Milton Bradley","369","OAK","96","405","351","97","67","14","2","14","53","52","51","1","65","2","1","0","13","10","2","0.276353276","0.125925925","0.160493827","0.784615384","0.276353276","0.370370370","0.447293447","0.817663817","0.170940171","0.304029304","59.9362712555939","9.10877386270109","0.357825247810619","116.812790377264","1.563829787","0.154385964","0.515789473","0.329824561","0.074468085","0.148936170","0.054421768","0.500000000","0.3763","0.3380","0.2857","0.0976","0.6481","0.2544"
"2006","Russell Branyan","370","2 Tms","86","282","241","55","26","11","0","18","37","36","34","1","89","3","3","1","1","2","0","0.228215767","0.120567375","0.315602836","0.382022471","0.228215767","0.327402135","0.497925311","0.825327446","0.269709544","0.270072992","39.7283632751721","4.33736509049114","0.349384586087295","112.22578588848","0.550000000","0.194805194","0.285714285","0.519480519","0.025000000","0.225000000","0.000000000","0.500000000","0.4872","0.3590","0.1538","0.0705","0.5705","0.3590"
"2006","Victor Martinez","393","CLE","153","652","572","181","128","37","0","16","82","93","71","8","78","3","6","0","27","0","0","0.316433566","0.108895705","0.119631901","0.910256410","0.316433566","0.391104294","0.465034965","0.856139259","0.148601399","0.340909090","103.150868767638","21.3248729647589","0.369783043768835","123.310366362775","1.279069767","0.216000000","0.440000000","0.344000000","0.063953488","0.093023255","0.018181818","0.000000000","0.4100","0.2820","0.3080","0.0960","0.6040","0.3000"
"2006","John McDonald","395","TOR","95","286","260","58","45","7","3","3","35","23","16","0","41","2","2","6","8","7","2","0.223076923","0.055944055","0.143356643","0.390243902","0.223076923","0.271428571","0.307692307","0.579120878","0.084615384","0.252293577","17.8187064356807","-18.074291723251","0.257528748895441","47.0933570515757","1.424657534","0.180555555","0.481481481","0.337962962","0.109589041","0.041095890","0.028846153","0.363636363","0.3524","0.3656","0.2819","0.1322","0.6740","0.1938"
"2006","Jim Thome","409","CHW","143","610","490","141","73","26","0","42","108","109","107","12","147","6","7","0","4","0","0","0.287755102","0.175409836","0.240983606","0.727891156","0.287755102","0.416393442","0.597959183","1.014352625","0.310204081","0.321428571","123.113612701364","46.5586166281179","0.420838339472295","152.589017470807","0.847682119","0.202857142","0.365714285","0.431428571","0.079470198","0.278145695","0.023437500","0.000000000","0.4200","0.3229","0.2571","0.0686","0.5229","0.4086"
"2006","Omar Vizquel","411","SFG","152","659","579","171","135","22","10","4","88","58","56","3","51","6","5","13","13","24","7","0.295336787","0.084977238","0.077389984","1.098039215","0.295336787","0.360681114","0.388601036","0.749282150","0.093264249","0.315689981","82.4045660183826","-0.299929739435594","0.330967270382455","95.0946673738157","1.066326530","0.224137931","0.400383141","0.375478927","0.163265306","0.020408163","0.052631578","0.291666666","0.3791","0.3773","0.2436","0.1190","0.6996","0.1813"
"2006","Todd Helton","432","COL","145","649","546","165","105","40","5","15","94","81","91","15","64","6","6","0","10","3","2","0.302197802","0.140215716","0.098613251","1.421875000","0.302197802","0.403697996","0.476190476","0.879888472","0.173992674","0.317124735","106.342036425919","24.8925406037276","0.376394396794707","116.378499325583","0.865000000","0.235655737","0.354508196","0.409836065","0.075000000","0.075000000","0.040462427","0.000000000","0.4037","0.2992","0.2971","0.0758","0.6455","0.2787"
"2006","Todd Hollandsworth","433","2 Tms","88","236","224","55","29","18","1","7","27","35","10","1","52","0","2","0","3","0","2","0.245535714","0.042372881","0.220338983","0.192307692","0.245535714","0.275423728","0.428571428","0.703995156","0.183035714","0.287425149","22.7073249457515","-6.9106735350453","0.297263350892574","74.0849439759046","1.285714285","0.172413793","0.465517241","0.362068965","0.079365079","0.111111111","0.086419753","0.000000000","0.4023","0.3391","0.2586","0.1494","0.5805","0.2701"
"2006","Juan Pierre","443","CHC","162","750","699","204","156","32","13","3","87","40","32","0","38","8","1","10","6","58","20","0.291845493","0.042666666","0.050666666","0.842105263","0.291845493","0.329729729","0.387696709","0.717426438","0.095851216","0.305007587","83.6436368624409","-10.4813583095829","0.315142228313395","81.7050491000516","2.324324324","0.210272873","0.552166934","0.237560192","0.087837837","0.020270270","0.087209302","0.428571428","0.3487","0.3532","0.2981","0.1458","0.6622","0.1920"
"2006","Juan Uribe","454","CHW","130","495","463","109","58","28","2","21","53","71","13","1","82","3","7","9","10","1","1","0.235421166","0.026262626","0.165656565","0.158536585","0.235421166","0.257201646","0.440604751","0.697806397","0.205183585","0.239782016","45.3497867330582","-16.7727100804775","0.291838806191671","67.2720701545584","0.843023255","0.172323759","0.378590078","0.449086161","0.156976744","0.122093023","0.068965517","0.142857142","0.4358","0.3023","0.2620","0.1058","0.6071","0.2872"
"2006","Damion Easley","464","ARI","87","220","189","44","28","6","1","9","24","28","21","0","30","5","2","3","4","1","1","0.232804232","0.095454545","0.136363636","0.700000000","0.232804232","0.322580645","0.417989417","0.740570062","0.185185185","0.230263157","26.1104476129913","-1.49955097080229","0.323521769815876","86.4185951949169","1.158730158","0.155279503","0.453416149","0.391304347","0.222222222","0.142857142","0.068493150","0.000000000","0.5061","0.3293","0.1646","0.1585","0.5915","0.2500"
"2006","Brandon Inge","470","DET","157","601","542","137","79","29","2","27","83","83","43","2","128","7","5","4","12","7","4","0.252767527","0.071547420","0.212978369","0.335937500","0.252767527","0.313232830","0.463099630","0.776332460","0.210332103","0.280612244","75.0223614086758","-0.403134722505918","0.330714860483378","96.735131964797","0.862433862","0.143552311","0.396593673","0.459854014","0.105820105","0.142857142","0.098159509","0.416666666","0.4350","0.3593","0.2057","0.0969","0.5910","0.3121"
"2006","Luis Castillo","513","MIN","142","652","584","173","142","22","6","3","84","49","56","0","58","1","2","9","14","25","11","0.296232876","0.085889570","0.088957055","0.965517241","0.296232876","0.357698289","0.369863013","0.727561302","0.073630137","0.323809523","78.4688544500583","-3.35714135282103","0.325473153201826","95.1049114814044","2.953271028","0.177042801","0.614785992","0.208171206","0.140186915","0.028037383","0.126582278","0.173913043","0.2588","0.4134","0.3277","0.1434","0.7169","0.1397"
"2006","Cliff Floyd","518","NYM","96","376","332","81","50","19","1","11","45","44","29","3","58","12","3","0","5","6","0","0.243975903","0.077127659","0.154255319","0.500000000","0.243975903","0.324468085","0.406626506","0.731094591","0.162650603","0.263157894","42.7972523993728","-4.39074518020174","0.317831581783039","89.4754817327744","1.035714285","0.176895306","0.418772563","0.404332129","0.116071428","0.098214285","0.043103448","0.000000000","0.4801","0.2996","0.2202","0.0939","0.5487","0.3574"
"2006","Alex Gonzalez","520","BOS","110","429","388","99","64","24","2","9","48","50","22","1","67","5","7","7","6","1","0","0.255154639","0.051282051","0.156177156","0.328358208","0.255154639","0.298578199","0.396907216","0.695485415","0.141752577","0.282131661","42.1404456103767","-11.6990516280209","0.299580129336858","72.6752684589599","0.857142857","0.200000000","0.369230769","0.430769230","0.142857142","0.064285714","0.058333333","0.200000000","0.3940","0.3403","0.2657","0.1194","0.7075","0.1731"
"2006","Derrek Lee","525","CHC","50","204","175","50","33","9","0","8","30","30","25","1","41","0","4","0","11","8","4","0.285714285","0.122549019","0.200980392","0.609756097","0.285714285","0.367647058","0.474285714","0.841932772","0.188571429","0.323076923","30.7452540932461","5.14325540645567","0.361010427839063","111.66849877503","1.075471698","0.202898550","0.413043478","0.384057971","0.037735849","0.150943396","0.070175438","0.000000000","0.3261","0.4493","0.2246","0.0652","0.6087","0.3261"
"2006","Mike Lowell","527","BOS","150","631","573","163","95","47","1","20","79","80","47","5","61","4","7","0","22","2","2","0.284467713","0.074484944","0.096671949","0.770491803","0.284467713","0.339144215","0.474694589","0.813838804","0.190226876","0.286573146","86.9176423391864","7.72714640112373","0.345833665551469","103.266158302163","0.933333333","0.216216216","0.378378378","0.405405405","0.114285714","0.095238095","0.056122448","1.000000000","0.5087","0.2929","0.1985","0.0636","0.6532","0.2832"
"2006","Kevin Millar","529","BAL","132","503","430","117","76","26","0","15","64","64","59","3","74","12","2","0","14","1","1","0.272093023","0.117296222","0.147117296","0.797297297","0.272093023","0.373757455","0.437209302","0.810966757","0.165116279","0.297376093","73.6024313549363","10.4759345928991","0.355877679109573","112.521859629605","0.835526315","0.220670391","0.354748603","0.424581005","0.105263157","0.098684210","0.039370078","0.000000000","0.5307","0.3017","0.1676","0.0726","0.6173","0.3101"
"2006","Preston Wilson","545","2 Tms","134","537","501","132","88","25","2","17","58","72","29","3","121","4","3","0","20","12","2","0.263473053","0.054003724","0.225325884","0.239669421","0.263473053","0.307262569","0.423153692","0.730416261","0.159680639","0.314207650","59.0321538887227","-8.36134265444628","0.313260465971986","85.1319461016207","2.068627450","0.180628272","0.552356020","0.267015706","0.117647058","0.166666666","0.042654028","1.000000000","0.4334","0.3316","0.2350","0.0992","0.6136","0.2872"
"2006","Brad Ausmus","546","HOU","133","502","439","101","82","16","1","2","37","39","45","2","71","6","3","9","21","3","1","0.230068337","0.089641434","0.141434262","0.633802816","0.230068337","0.308316430","0.284738041","0.593054471","0.054669704","0.268292682","37.1585658733976","-25.842430895077","0.271244407064317","57.2428154355588","1.894230769","0.186486486","0.532432432","0.281081081","0.067307692","0.019230769","0.040609137","0.000000000","0.2605","0.4263","0.3132","0.1658","0.6763","0.1579"
"2006","Lance Berkman","548","HOU","152","646","536","169","95","29","0","45","95","136","98","22","106","4","8","0","11","3","2","0.315298507","0.151702786","0.164086687","0.924528301","0.315298507","0.419504643","0.621268656","1.040773299","0.305970149","0.315521628","133.326628405888","52.2536325643852","0.426178553452094","158.453709829352","0.934426229","0.191780821","0.390410958","0.417808219","0.153005464","0.245901639","0.029239766","0.000000000","0.3470","0.3813","0.2717","0.1187","0.4954","0.3858"
"2006","Craig Biggio","549","HOU","145","607","548","135","81","33","0","21","79","62","40","1","84","9","5","5","15","3","2","0.246350364","0.065897858","0.138385502","0.476190476","0.246350364","0.305647840","0.421532846","0.727180686","0.175182482","0.254464285","67.0407092395589","-9.13778685299899","0.313879421665744","85.0941836517212","0.948186528","0.193133047","0.392703862","0.414163090","0.113989637","0.108808290","0.087431693","0.250000000","0.5148","0.3228","0.1624","0.0970","0.6477","0.2553"
"2006","Geoff Blum","550","SDP","108","299","276","70","48","17","1","4","27","34","17","1","51","0","4","2","5","0","1","0.253623188","0.056856187","0.170568561","0.333333333","0.253623188","0.292929292","0.365942028","0.658871320","0.112318840","0.293333333","25.8244441869314","-11.7000538883154","0.285698003865577","73.8714986365005","0.881720430","0.232456140","0.359649122","0.407894736","0.161290322","0.043010752","0.036585365","0.000000000","0.5152","0.2944","0.1905","0.0779","0.6104","0.3117"
"2006","Morgan Ensberg","556","HOU","125","495","387","91","50","17","1","23","67","58","101","7","96","4","3","0","3","1","4","0.235142118","0.204040404","0.193939393","1.052083333","0.235142118","0.395959595","0.462532299","0.858491894","0.227390181","0.250922509","79.6275910498338","17.5050942362981","0.37289299608254","123.644863326617","0.785714285","0.149659863","0.374149659","0.476190476","0.085714285","0.164285714","0.063636363","0.000000000","0.4524","0.3401","0.2075","0.1088","0.5816","0.3095"
"2006","Julio Lugo","565","2 Tms","120","486","435","121","85","22","2","12","69","37","39","0","76","4","3","5","9","24","9","0.278160919","0.080246913","0.156378600","0.513157894","0.278160919","0.340956340","0.420689655","0.761645995","0.142528736","0.311428571","61.6438054746897","0.650808603218252","0.333151185091221","99.9206102720147","1.389830508","0.196581196","0.467236467","0.336182336","0.093220338","0.101694915","0.067073170","0.312500000","0.4142","0.3079","0.2779","0.0954","0.6567","0.2480"
"2006","Gregg Zaun","580","TOR","98","339","290","79","48","19","0","12","39","40","41","3","42","3","5","0","10","0","2","0.272413793","0.120943952","0.123893805","0.976190476","0.272413793","0.362831858","0.462068965","0.824900823","0.189655172","0.278008298","49.1494073192135","6.60490950145877","0.354305244272663","111.098822401502","0.887850467","0.201581027","0.375494071","0.422924901","0.084112149","0.112149532","0.021052631","0.000000000","0.5415","0.2846","0.1739","0.0593","0.6680","0.2727"
"2006","Carlos Beltran","589","NYM","140","617","510","140","60","38","1","41","127","116","95","6","99","4","7","1","6","18","3","0.274509803","0.153970826","0.160453808","0.959595959","0.274509803","0.387987012","0.594117647","0.982104659","0.319607844","0.262599469","117.731001619765","40.2975055915801","0.407947033643723","148.34349562232","0.783505154","0.168269230","0.365384615","0.466346153","0.113402061","0.211340206","0.065789473","1.000000000","0.5513","0.2768","0.1718","0.0788","0.5943","0.3270"
"2006","Angel Berroa","591","KCR","131","503","474","111","83","18","1","9","45","54","14","1","88","3","3","9","21","3","1","0.234177215","0.027833001","0.174950298","0.159090909","0.234177215","0.259109311","0.333333333","0.592442644","0.099156118","0.268421052","31.2709837818277","-31.8555129802095","0.257371650989834","48.2431420047766","1.794642857","0.171957671","0.531746031","0.296296296","0.133928571","0.080357142","0.074626865","0.263157894","0.4232","0.3149","0.2620","0.1914","0.5945","0.2141"
"2006","Raul Ibanez","607","SEA","159","699","626","181","110","33","5","33","103","123","65","15","115","1","7","0","13","2","4","0.289137380","0.092989985","0.164520743","0.565217391","0.289137380","0.353361945","0.515974440","0.869336385","0.226837060","0.305154639","106.070315480781","18.3458199804547","0.362220447488696","121.190450088714","1.084577114","0.191119691","0.420849420","0.388030888","0.104477611","0.164179104","0.041284403","0.000000000","0.3996","0.3436","0.2568","0.0714","0.5985","0.3301"
"2006","Neifi Perez","620","2 Tms","101","316","301","73","56","14","1","2","31","29","8","2","25","0","3","4","5","1","1","0.242524916","0.025316455","0.079113924","0.320000000","0.242524916","0.259615384","0.315614617","0.575230001","0.073089701","0.256317689","17.1352485476257","-22.522749418187","0.248189481996721","38.7450253078763","0.972727272","0.190298507","0.399253731","0.410447761","0.154545454","0.018181818","0.093457943","0.333333333","0.3887","0.3569","0.2544","0.1625","0.6502","0.1873"
"2006","Joe Randa","623","PIT","84","227","206","55","38","13","0","4","23","28","16","2","26","0","3","2","12","0","0","0.266990291","0.070484581","0.114537444","0.615384615","0.266990291","0.315555555","0.388349514","0.703905069","0.121359223","0.284916201","23.1043953421991","-5.3841031965334","0.303737709875064","79.5780622343859","0.860759493","0.196721311","0.371584699","0.431693989","0.139240506","0.050632911","0.088235294","0.000000000","0.3730","0.3892","0.2378","0.1081","0.6541","0.2378"
"2006","Mike Sweeney","634","KCR","60","252","217","56","33","15","0","8","23","33","28","5","48","4","3","0","5","2","0","0.258064516","0.111111111","0.190476190","0.583333333","0.258064516","0.349206349","0.437788018","0.786994367","0.179723502","0.292682926","32.5771229434426","0.951124565642642","0.335917778343324","100.19151452125","0.800000000","0.215116279","0.348837209","0.436046511","0.106666666","0.106666666","0.050000000","0.000000000","0.4593","0.2907","0.2500","0.1337","0.4942","0.3721"
"2006","Adrian Beltre","639","SEA","156","681","620","166","98","39","4","25","88","89","47","4","118","10","3","1","15","11","5","0.267741935","0.069016152","0.173274596","0.398305084","0.267741935","0.327941176","0.464516129","0.792457305","0.196774194","0.293750000","89.592472579662","4.1269769634644","0.338593363673729","105.56410932752","0.904761904","0.207920792","0.376237623","0.415841584","0.138095238","0.119047619","0.073684210","0.000000000","0.4585","0.2964","0.2451","0.0751","0.5771","0.3478"
"2006","Shawn Green","651","2 Tms","147","588","530","147","98","31","3","15","73","66","45","5","82","10","3","0","17","4","4","0.277358490","0.076530612","0.139455782","0.548780487","0.277358490","0.343537414","0.432075471","0.775612885","0.154716981","0.302752293","75.7889297912426","1.99493357637597","0.335470238844281","95.6761243626864","1.913385826","0.179600886","0.538802660","0.281596452","0.039370078","0.118110236","0.024691358","0.000000000","0.4568","0.3326","0.2106","0.1264","0.5721","0.3016"
"2006","Mark Grudzielanek","653","KCR","133","586","548","163","120","32","4","7","85","52","28","4","69","2","5","3","12","3","2","0.297445255","0.047781569","0.117747440","0.405797101","0.297445255","0.331046312","0.408759124","0.739805436","0.111313869","0.327044025","67.5054324525776","-6.03756377516367","0.319440424751124","89.2938199902253","2.144067796","0.231884057","0.523809523","0.244306418","0.042372881","0.059322033","0.039525691","0.000000000","0.3409","0.3491","0.3101","0.1273","0.5688","0.3039"
"2006","Cesar Izturis","656","2 Tms","53","208","192","47","36","9","1","1","14","18","12","3","14","2","1","1","4","1","4","0.244791666","0.057692307","0.067307692","0.857142857","0.244791666","0.294685990","0.317708333","0.612394323","0.072916667","0.258426966","14.7459531630902","-11.3580454979511","0.267505106680533","54.0823319578746","1.690909090","0.159090909","0.528409090","0.312500000","0.109090909","0.018181818","0.075268817","0.250000000","0.2944","0.4389","0.2667","0.1056","0.6500","0.2444"
"2006","Paul Lo Duca","662","NYM","124","551","512","163","118","39","1","5","80","49","24","0","38","6","2","7","15","3","0","0.318359375","0.043557168","0.068965517","0.631578947","0.318359375","0.354779411","0.427734375","0.782513786","0.109375000","0.335456475","74.2260369304657","5.07554047741892","0.342281970031121","105.447723621081","1.341772151","0.214437367","0.450106157","0.335456475","0.094936708","0.031645569","0.061320754","0.250000000","0.4099","0.3499","0.2402","0.0973","0.6501","0.2526"
"2006","Dave Roberts","670","SDP","128","567","499","146","113","18","13","2","80","44","51","2","61","4","5","7","5","49","6","0.292585170","0.089947089","0.107583774","0.836065573","0.292585170","0.359570661","0.392785571","0.752356232","0.100200401","0.326530612","71.2045554886694","0.0460591386194141","0.33159507626477","103.853809546534","2.230769230","0.194244604","0.556354916","0.249400479","0.096153846","0.019230769","0.064655172","0.303030303","0.3467","0.3822","0.2711","0.1044","0.6444","0.2511"
"2006","Ronnie Belliard","677","2 Tms","147","590","544","148","104","30","1","13","63","67","36","2","81","5","2","3","17","2","3","0.272058823","0.061016949","0.137288135","0.444444444","0.272058823","0.321976149","0.402573529","0.724549678","0.130514706","0.298672566","66.0381845031085","-8.00681169888356","0.315701463487413","87.8056620926641","1.300613496","0.188311688","0.458874458","0.352813852","0.092024539","0.079754601","0.042452830","0.000000000","0.4444","0.3162","0.2393","0.1090","0.6346","0.2564"
"2006","Geoff Jenkins","690","MIL","145","555","484","131","87","26","1","17","62","70","56","8","129","11","4","0","9","4","1","0.270661157","0.100900900","0.232432432","0.434108527","0.270661157","0.356756756","0.433884297","0.790641053","0.163223140","0.333333333","74.4101072831444","4.75761085584682","0.341533751439787","102.538254602776","1.305785123","0.222841225","0.440111420","0.337047353","0.099173553","0.140495867","0.025316455","0.000000000","0.4290","0.3370","0.2340","0.1003","0.5822","0.3175"
"2006","Richie Sexson","709","SEA","158","663","591","156","82","40","0","34","75","107","64","5","154","4","4","0","17","1","1","0.263959390","0.096530920","0.232277526","0.415584415","0.263959390","0.337858220","0.504230118","0.842088338","0.240270728","0.299754299","97.1344522190867","13.9279564870177","0.356089032257944","117.135290996951","1.056818181","0.179138321","0.421768707","0.399092970","0.107954545","0.193181818","0.043010752","0.000000000","0.4853","0.2880","0.2268","0.0612","0.5669","0.3719"
"2006","Casey Blake","719","CLE","109","456","401","113","73","20","1","19","63","68","45","5","93","4","5","1","11","6","0","0.281795511","0.098684210","0.203947368","0.483870967","0.281795511","0.356043956","0.478802992","0.834846948","0.197007481","0.319727891","66.6264158078812","9.3984187432907","0.355624454948637","113.94624274368","1.096491228","0.231511254","0.401929260","0.366559485","0.087719298","0.166666666","0.064000000","0.333333333","0.3822","0.3726","0.2452","0.0860","0.6274","0.2866"
"2006","Torii Hunter","731","MIN","147","611","557","155","101","21","2","31","86","98","45","2","108","5","4","0","19","12","6","0.278276481","0.073649754","0.176759410","0.416666666","0.278276481","0.335515548","0.490125673","0.825641221","0.211849192","0.293838862","87.2749869530557","10.594490886247","0.351795811567009","112.514035373973","1.189349112","0.179600886","0.445676274","0.374722838","0.159763313","0.183431952","0.054726368","0.000000000","0.4194","0.3223","0.2583","0.1435","0.5430","0.3135"
"2006","Jacque Jones","735","CHC","149","578","533","152","93","31","1","27","73","81","35","6","116","5","2","2","17","9","1","0.285178236","0.060553633","0.200692041","0.301724137","0.285178236","0.333913043","0.499061913","0.832974956","0.213883677","0.318877551","82.5697304723204","10.0307341930808","0.351812923101214","105.660219112915","2.188679245","0.185542168","0.559036144","0.255421686","0.018867924","0.254716981","0.060344827","0.166666666","0.4276","0.3397","0.2328","0.1140","0.5843","0.3017"
"2006","Bobby Kielty","736","OAK","79","297","270","73","44","20","1","8","35","36","22","0","49","2","1","2","9","2","0","0.270370370","0.074074074","0.164983164","0.448979591","0.270370370","0.328813559","0.440740740","0.769554299","0.170370370","0.303738317","37.7406128968206","0.467114808699224","0.333340913562451","100.619486401659","1.459459459","0.172727272","0.490909090","0.336363636","0.067567567","0.108108108","0.027777777","0.500000000","0.3884","0.3482","0.2634","0.1071","0.6563","0.2366"
"2006","Corey Koskie","738","MIL","76","289","257","67","32","23","0","12","29","33","29","3","58","3","0","0","7","1","2","0.260700389","0.100346020","0.200692041","0.500000000","0.260700389","0.342560553","0.490272373","0.832832926","0.229571984","0.294117647","41.8528984028073","5.5834002631875","0.35411353586437","110.756012034417","1.342857142","0.171717171","0.474747474","0.353535353","0.157142857","0.171428571","0.063829787","0.000000000","0.4221","0.3116","0.2663","0.0905","0.6281","0.2814"
"2006","Doug Mientkiewicz","741","KCR","89","361","314","89","59","24","2","4","37","43","35","1","50","5","5","1","6","3","0","0.283439490","0.096952908","0.138504155","0.700000000","0.283439490","0.359331476","0.410828025","0.770159501","0.127388535","0.320754716","47.3334457484454","2.02794807231128","0.338075319981442","101.618456631741","1.111111111","0.217228464","0.411985018","0.370786516","0.101010101","0.040404040","0.072727272","0.000000000","0.4778","0.2926","0.2296","0.1444","0.5444","0.3111"
"2006","David Ortiz","745","BOS","151","686","558","160","75","29","2","54","115","137","119","23","117","4","5","0","12","1","0","0.286738351","0.173469387","0.170553935","1.017094017","0.286738351","0.412536443","0.636200716","1.048737159","0.349462365","0.270408163","142.108986627609","56.0159910435983","0.427077475086776","156.998707882916","0.777777777","0.167420814","0.364253393","0.468325791","0.082125603","0.260869565","0.024844720","0.750000000","0.4484","0.3161","0.2354","0.0650","0.5493","0.3857"
"2006","A.J. Pierzynski","746","CHW","139","543","509","150","110","24","0","16","65","64","22","6","72","8","1","3","10","1","0","0.294695481","0.040515653","0.132596685","0.305555555","0.294695481","0.333333333","0.436149312","0.769482645","0.141453831","0.317535545","67.6040061394085","-0.542490365136747","0.330330602461926","92.7295464025782","1.324137931","0.228832951","0.439359267","0.331807780","0.144827586","0.110344827","0.036458333","0.250000000","0.4739","0.2766","0.2494","0.1247","0.5646","0.3107"
"2006","Javier Valentin","759","CIN","91","201","186","50","35","6","1","8","24","27","13","3","29","0","2","0","5","0","0","0.268817204","0.064676616","0.144278606","0.448275862","0.268817204","0.313432835","0.440860215","0.754293050","0.172043011","0.278145695","22.9242448247536","-2.30125388134877","0.318099026427125","85.1715964671522","0.768115942","0.232704402","0.333333333","0.433962264","0.043478260","0.115942028","0.000000000","0.000000000","0.4340","0.3082","0.2579","0.0692","0.5786","0.3522"
"2006","Michael Barrett","762","CHC","107","418","375","115","71","25","3","16","54","53","33","2","41","5","3","2","12","0","1","0.306666666","0.078947368","0.098086124","0.804878048","0.306666666","0.367788461","0.517333333","0.885121794","0.210666667","0.308411214","68.6596151872991","16.2006178780912","0.376865208436901","122.025650907964","1.250000000","0.196428571","0.446428571","0.357142857","0.075000000","0.133333333","0.046666666","0.000000000","0.3982","0.3392","0.2625","0.0826","0.6195","0.2979"
"2006","Orlando Cabrera","766","LAA","153","675","607","171","116","45","1","9","95","72","51","0","58","3","11","3","12","27","3","0.281713344","0.075555555","0.085925925","0.879310344","0.281713344","0.334821428","0.403624382","0.738445810","0.121911038","0.294010889","79.4687154990105","-5.24378015581095","0.322406968988833","92.0099635139399","0.905349794","0.171735241","0.393559928","0.434704830","0.131687242","0.037037037","0.081818181","0.000000000","0.4032","0.3375","0.2593","0.1101","0.6341","0.2558"
"2006","Endy Chavez","768","NYM","123","390","353","108","77","22","5","4","48","42","24","3","44","0","2","11","7","12","3","0.305949008","0.061538461","0.112820512","0.545454545","0.305949008","0.348284960","0.430594900","0.778879860","0.124645892","0.338762214","50.4472264559649","1.5022289665125","0.336008567759331","101.34961697627","2.236111111","0.202054794","0.551369863","0.246575342","0.097222222","0.055555555","0.093167701","0.466666666","0.3230","0.3602","0.3168","0.1894","0.6180","0.1925"
"2006","Vladimir Guerrero","778","LAA","156","665","607","200","132","34","1","33","92","116","50","25","68","4","4","0","16","15","5","0.329489291","0.075187969","0.102255639","0.735294117","0.329489291","0.381954887","0.551894563","0.933849450","0.222405272","0.327450980","114.253606427766","30.7961107085715","0.385705312248319","133.873846891932","1.198019801","0.182320441","0.445672191","0.372007366","0.113861386","0.163366336","0.045454545","0.000000000","0.4751","0.3223","0.2026","0.1308","0.5580","0.3112"
"2006","Brandon Phillips","791","CIN","147","587","536","148","102","28","1","17","65","75","35","3","88","6","6","4","19","25","2","0.276119402","0.059625212","0.149914821","0.397727272","0.276119402","0.324185248","0.427238805","0.751424053","0.151119403","0.299771167","69.6532682041481","-4.01522801715583","0.323493547686215","88.6955731642734","1.329032258","0.192393736","0.460850111","0.346756152","0.058064516","0.109677419","0.038834951","0.363636363","0.3712","0.3559","0.2729","0.0786","0.6376","0.2838"
"2006","Brian Schneider","795","WSN","122","455","410","105","83","18","0","4","30","55","38","10","67","2","3","2","14","2","2","0.256097560","0.083516483","0.147252747","0.567164179","0.256097560","0.320088300","0.329268292","0.649356592","0.073170732","0.295321637","38.2434704415887","-18.859026629439","0.28298504801959","68.026071463591","1.582524271","0.228985507","0.472463768","0.298550724","0.126213592","0.038834951","0.030674846","0.333333333","0.4626","0.3103","0.2270","0.1638","0.5862","0.2500"
